Spółka,Rok,Przychody ze sprzedaży,Zysk netto,Zysk operacyjny (EBIT),EBITDA,Aktywa trwałe,Aktywa obrotowe,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Pasywa razem,Przepływy pieniężne z działalności operacyjnej,Przepływy pieniężne z działalności inwestycyjnej,Przepływy pieniężne razem,Lata raportu
NCL,2019,877.0,-130.0,-130.0,-116.0,78.0,1156.0,1234.0,254.0,0.0,298.0,1234.0,-254.0,-91.0,218.0,5
NCL,2020,674.0,-1397.0,-1351.0,-1326.0,965.0,4251.0,5216.0,2744.0,0.0,1793.0,5216.0,-1326.0,-6.0,3126.0,4
NCL,2021,564.0,-2373.0,-2341.0,-2028.0,1662.0,4757.0,6419.0,4833.0,0.0,153.0,6419.0,-2890.0,-75.0,733.0,3
NCL,2022,1033.0,-2856.0,-2813.0,-2392.0,1298.0,2493.0,3791.0,1982.0,0.0,253.0,3791.0,-3063.0,-52.0,-3163.0,2
NCL,2023,754.0,-5116.0,-5169.0,-3769.0,1752.0,2837.0,4589.0,3305.0,0.0,337.0,4589.0,-4936.0,-348.0,1124.0,1
NCL,2024,2459.0,-5469.0,-5295.0,-4345.0,1818.0,1413.0,3231.0,141.0,1866.0,892.0,3231.0,-5489.0,-49.0,-1577.0,0
NEPTIS,2011,3126.0,197.0,277.0,323.0,34.0,1720.0,1754.0,229.0,0.0,1417.0,1754.0,,,0.0,13
NEPTIS,2012,4310.0,359.0,411.0,439.0,25.0,1320.0,1345.0,588.0,0.0,714.0,1345.0,708.0,-19.0,-290.0,12
NEPTIS,2013,5374.0,565.0,566.0,634.0,174.0,1683.0,1857.0,1229.0,0.0,433.0,1857.0,536.0,-125.0,192.0,11
NEPTIS,2014,6524.0,70.0,84.0,190.0,145.0,2594.0,2739.0,1299.0,0.0,926.0,2739.0,52.0,-85.0,-40.0,10
NEPTIS,2015,10308.0,185.0,204.0,316.0,265.0,3043.0,3308.0,1484.0,0.0,989.0,3308.0,567.0,-148.0,419.0,9
NEPTIS,2016,13394.0,641.0,803.0,915.0,368.0,4081.0,4449.0,2125.0,71.0,1292.0,4449.0,237.0,-361.0,-151.0,8
NEPTIS,2017,16565.0,886.0,1002.0,1143.0,1189.0,8752.0,9941.0,3011.0,282.0,4934.0,9941.0,-982.0,-9.0,-295.0,7
NEPTIS,2018,19345.0,457.0,706.0,1621.0,3911.0,6252.0,10163.0,3468.0,73.0,4448.0,10163.0,-68.0,10.0,463.0,6
NEPTIS,2019,21778.0,823.0,1162.0,2447.0,4590.0,7662.0,12252.0,4197.0,0.0,3412.0,12252.0,887.0,-1528.0,356.0,5
NEPTIS,2020,20849.0,623.0,692.0,2002.0,4433.0,10196.0,14629.0,5056.0,979.0,2786.0,14629.0,2291.0,-807.0,2781.0,4
NEPTIS,2021,28096.0,1593.0,1678.0,2958.0,4007.0,12535.0,16542.0,6649.0,173.0,3204.0,16542.0,2327.0,-1052.0,1090.0,3
NEPTIS,2022,52807.0,4693.0,5497.0,6524.0,3820.0,18771.0,22591.0,9521.0,0.0,4333.0,22591.0,1066.0,801.0,-377.0,2
NEPTIS,2023,55706.0,2052.0,2488.0,3441.0,5428.0,15437.0,20865.0,6973.0,0.0,4908.0,20865.0,4214.0,-2081.0,-2679.0,1
NEPTIS,2024,58704.0,2641.0,3079.0,4050.0,5187.0,18524.0,23711.0,7614.0,0.0,5180.0,23711.0,8057.0,967.0,6993.0,0
NEUCA,2004,1309079.0,9163.0,6781.0,8544.0,35181.0,283599.0,318780.0,67434.0,15668.0,232565.0,318780.0,-39.0,-13161.0,-31934.0,20
NEUCA,2005,1414766.0,10810.0,8800.0,12564.0,41797.0,329467.0,371264.0,69155.0,0.0,300149.0,371264.0,13200.0,-4177.0,728.0,19
NEUCA,2006,1700854.0,11275.0,13706.0,18440.0,46574.0,496992.0,543566.0,78457.0,14968.0,447626.0,543566.0,-11013.0,-22544.0,1670.0,18
NEUCA,2007,3288786.0,15244.0,24682.0,33675.0,238816.0,902521.0,1141337.0,153360.0,58472.0,923466.0,1141337.0,84072.0,-175592.0,6910.0,17
NEUCA,2008,3969629.0,5259.0,26523.0,38028.0,259994.0,1074482.0,1334476.0,152348.0,66368.0,1109264.0,1334476.0,35614.0,3892.0,-2245.0,16
NEUCA,2009,5626592.0,38239.0,56955.0,77294.0,364979.0,1643350.0,2008329.0,204294.0,103316.0,1681344.0,2008329.0,48994.0,-46823.0,12661.0,15
NEUCA,2010,6131679.0,37024.0,63542.0,84788.0,363766.0,1715549.0,2079315.0,233244.0,165529.0,1670415.0,2079315.0,14111.0,6415.0,-10718.0,14
NEUCA,2011,6388658.0,52792.0,77881.0,99618.0,412668.0,1556252.0,1968920.0,277955.0,122252.0,1561117.0,1968920.0,166079.0,-1253.0,-1017.0,13
NEUCA,2012,5687431.0,65383.0,94273.0,117613.0,411045.0,1460317.0,1871362.0,335721.0,88351.0,1441194.0,1871362.0,124920.0,28156.0,6372.0,12
NEUCA,2013,5795092.0,85342.0,102455.0,126740.0,413454.0,1504212.0,1917666.0,405753.0,74396.0,1432614.0,1917666.0,27696.0,17160.0,-12835.0,11
NEUCA,2014,6568700.0,93357.0,76613.0,104536.0,520885.0,2048689.0,2569574.0,457992.0,170096.0,1932057.0,2569574.0,111731.0,-215170.0,-63248.0,10
NEUCA,2015,6945703.0,101496.0,119391.0,148810.0,589502.0,2091874.0,2681376.0,517005.0,122185.0,2031002.0,2681376.0,160454.0,-48397.0,20164.0,9
NEUCA,2016,7077194.0,111149.0,139106.0,169672.0,663088.0,2028288.0,2691376.0,578797.0,72479.0,2031313.0,2691376.0,175049.0,-77582.0,-3592.0,8
NEUCA,2017,7485234.0,94060.0,121747.0,154628.0,704922.0,2205036.0,2909958.0,645554.0,30992.0,2227245.0,2909958.0,121764.0,-52659.0,-38930.0,7
NEUCA,2018,7753263.0,98258.0,127007.0,161495.0,835853.0,2279939.0,3115792.0,653622.0,86363.0,2374540.0,3115792.0,121935.0,-141795.0,2914.0,6
NEUCA,2019,8278727.0,117843.0,157173.0,212783.0,1012926.0,2398293.0,3411219.0,644227.0,153060.0,2612542.0,3411219.0,202247.0,-135937.0,46312.0,5
NEUCA,2020,9254014.0,143733.0,212654.0,277276.0,1178845.0,2427227.0,3606072.0,766169.0,282609.0,2546663.0,3606072.0,324671.0,-146914.0,-56308.0,4
NEUCA,2021,9864258.0,152550.0,198189.0,277721.0,1496364.0,2620322.0,4116686.0,847290.0,385502.0,2846373.0,4116686.0,300198.0,-145485.0,41955.0,3
NEUCA,2022,11232540.0,147592.0,241328.0,339245.0,1573989.0,3265631.0,4839620.0,880239.0,341265.0,3567813.0,4839620.0,335937.0,-180219.0,149082.0,2
NEUCA,2023,11812636.0,159459.0,265076.0,379682.0,1886489.0,3288778.0,5175267.0,990357.0,352104.0,3765962.0,5175267.0,288271.0,-257027.0,-107849.0,1
NEUCA,2024,12611751.0,171558.0,274721.0,394879.0,1945070.0,3565112.0,5510182.0,1139146.0,329821.0,3768618.0,5510182.0,63229.0,-198100.0,4746.0,0
NEWAG,2010,353658.0,5674.0,-432.0,10285.0,240607.0,212588.0,453195.0,236582.0,45012.0,162620.0,453195.0,-26969.0,17608.0,30680.0,14
NEWAG,2011,419247.0,9271.0,19596.0,31595.0,264672.0,294040.0,558712.0,244916.0,89998.0,217264.0,558712.0,-40120.0,-15901.0,-28758.0,13
NEWAG,2012,655379.0,55723.0,89569.0,103461.0,292304.0,467277.0,759581.0,305478.0,157348.0,292965.0,759581.0,-23604.0,-18044.0,-2258.0,12
NEWAG,2013,680511.0,36738.0,65836.0,84764.0,321581.0,579692.0,901273.0,333174.0,82274.0,483384.0,901273.0,-39472.0,-48766.0,8745.0,11
NEWAG,2014,900611.0,78482.0,114765.0,136695.0,428207.0,480372.0,908579.0,395883.0,131452.0,380908.0,908579.0,262119.0,-857964.0,-6993.0,10
NEWAG,2015,1035473.0,64971.0,89060.0,112904.0,478628.0,441088.0,919716.0,416711.0,144026.0,358546.0,919716.0,119949.0,-46863.0,45991.0,9
NEWAG,2016,559061.0,11006.0,18998.0,48663.0,467373.0,401670.0,869043.0,405345.0,132456.0,331002.0,869043.0,28718.0,-15024.0,-48020.0,8
NEWAG,2017,789865.0,29663.0,45514.0,79408.0,443213.0,558558.0,1001771.0,403486.0,117654.0,480517.0,1001771.0,44379.0,-33578.0,9451.0,7
NEWAG,2018,1021556.0,93401.0,127951.0,164390.0,485128.0,725723.0,1210851.0,495272.0,220121.0,495296.0,1210851.0,17680.0,-12039.0,49922.0,6
NEWAG,2019,896085.0,91554.0,129887.0,163855.0,550506.0,806825.0,1357331.0,551800.0,265839.0,539349.0,1357331.0,29509.0,-56306.0,-46723.0,5
NEWAG,2020,1320087.0,218939.0,254310.0,291758.0,573748.0,823708.0,1397456.0,724574.0,221022.0,451233.0,1397456.0,259376.0,-36933.0,78177.0,4
NEWAG,2021,917548.0,85706.0,113294.0,157002.0,489102.0,951587.0,1440689.0,744068.0,148689.0,547695.0,1440689.0,137153.0,-2796.0,32344.0,3
NEWAG,2022,963858.0,22747.0,53601.0,97268.0,485453.0,935938.0,1421391.0,708967.0,133195.0,579006.0,1421391.0,-7178.0,5443.0,-81641.0,2
NEWAG,2023,1231096.0,95081.0,141826.0,186119.0,541034.0,1189987.0,1731021.0,802195.0,126359.0,802346.0,1731021.0,694481.0,-26619.0,437575.0,1
NEWAG,2024,1589409.0,122719.0,160421.0,210804.0,557288.0,1176045.0,1733333.0,880394.0,127124.0,725107.0,1733333.0,-11074.0,-52416.0,-216229.0,0
NNG,2015,0.0,-597.0,-529.0,-508.0,619.0,568.0,1187.0,-253.0,1432.0,8.0,1187.0,-105.0,-1061.0,3589.0,9
NNG,2016,0.0,-936.0,-951.0,-915.0,9769.0,9683.0,19452.0,11356.0,2782.0,3922.0,19452.0,-772.0,-2068.0,5324.0,8
NNG,2017,41.0,-2032.0,-2014.0,-1960.0,16357.0,6248.0,22605.0,12794.0,5960.0,2477.0,22605.0,-2598.0,-9118.0,-3732.0,7
NNG,2018,110.0,-2417.0,-2722.0,-2667.0,22151.0,4884.0,27035.0,14220.0,10946.0,564.0,27035.0,-3473.0,-5856.0,-1001.0,6
NNG,2019,352.0,-1562.0,-1709.0,-1494.0,24120.0,2256.0,26376.0,12263.0,12543.0,524.0,26376.0,-1577.0,-2396.0,-2651.0,5
NNG,2020,688.0,-5310.0,-5252.0,-5095.0,18914.0,11123.0,30037.0,17651.0,10487.0,783.0,30037.0,-1347.0,-2011.0,8397.0,4
NNG,2021,492.0,-10683.0,-10586.0,-10522.0,15218.0,5084.0,20302.0,7734.0,7432.0,4504.0,20302.0,-3199.0,-3870.0,-6321.0,3
NNG,2022,140.0,-772.0,-785.0,-723.0,16269.0,2930.0,19199.0,7085.0,9992.0,1424.0,19199.0,-3685.0,-807.0,-1529.0,2
NNG,2023,2.0,-7906.0,-7902.0,-7867.0,7795.0,836.0,8631.0,4476.0,1982.0,1490.0,8631.0,-4761.0,-3657.0,-1933.0,1
NNG,2024,2.0,-5222.0,-5178.0,-5143.0,10514.0,9422.0,19936.0,15199.0,3209.0,800.0,19936.0,-5716.0,-4580.0,7291.0,0
NOVITA,2004,95255.0,2495.0,3093.0,10532.0,64896.0,26356.0,91252.0,36955.0,21144.0,25917.0,91252.0,4089.0,835.0,-2463.0,20
NOVITA,2005,77523.0,152.0,2946.0,10246.0,59205.0,23026.0,82231.0,36976.0,14459.0,23627.0,82231.0,6893.0,945.0,-460.0,19
NOVITA,2006,76586.0,2373.0,4358.0,11642.0,64517.0,25668.0,90185.0,39340.0,17919.0,26552.0,90185.0,11172.0,-1294.0,1217.0,18
NOVITA,2007,85231.0,3132.0,7248.0,13534.0,81642.0,19010.0,100652.0,59549.0,18931.0,22172.0,100652.0,8317.0,-1932.0,-613.0,17
NOVITA,2008,85070.0,6227.0,10326.0,16972.0,74709.0,19992.0,94701.0,64817.0,15171.0,14713.0,94701.0,10744.0,-455.0,716.0,16
NOVITA,2009,82789.0,5837.0,8153.0,14772.0,68799.0,18353.0,87152.0,65360.0,10803.0,10989.0,87152.0,14860.0,-770.0,1270.0,15
NOVITA,2010,86556.0,5209.0,6615.0,12778.0,84292.0,20503.0,104795.0,79748.0,11314.0,13733.0,104795.0,9295.0,-4372.0,-1609.0,14
NOVITA,2011,97386.0,5233.0,7193.0,13423.0,81433.0,24240.0,105673.0,78835.0,10599.0,16239.0,105673.0,13608.0,-3418.0,3058.0,13
NOVITA,2012,88076.0,6038.0,7663.0,13417.0,78972.0,18023.0,96995.0,77744.0,10248.0,9003.0,96995.0,11381.0,-3579.0,-3158.0,12
NOVITA,2013,82016.0,6590.0,8526.0,14589.0,76235.0,21149.0,97384.0,76210.0,9793.0,11381.0,97384.0,8512.0,-3454.0,-716.0,11
NOVITA,2014,84224.0,9824.0,12457.0,18685.0,73132.0,22906.0,96038.0,82406.0,9800.0,3832.0,96038.0,13128.0,-3186.0,598.0,10
NOVITA,2015,83567.0,10645.0,13549.0,19846.0,69601.0,23650.0,93251.0,75755.0,7062.0,10434.0,93251.0,17595.0,-2862.0,-2290.0,9
NOVITA,2016,92211.0,16910.0,20705.0,23165.0,72567.0,35503.0,108070.0,92639.0,6940.0,8491.0,108070.0,18990.0,-5435.0,12471.0,8
NOVITA,2017,89806.0,11922.0,15836.0,18473.0,74213.0,45556.0,119769.0,104555.0,7274.0,7940.0,119769.0,15151.0,-12374.0,5623.0,7
NOVITA,2018,86551.0,10688.0,13129.0,15919.0,120497.0,34595.0,155092.0,115224.0,7571.0,32297.0,155092.0,9451.0,-42305.0,-16039.0,6
NOVITA,2019,111171.0,13245.0,15487.0,19561.0,123983.0,52475.0,176458.0,128450.0,12711.0,35297.0,176458.0,4121.0,-21101.0,44.0,5
NOVITA,2020,200941.0,40690.0,49646.0,55031.0,122525.0,53205.0,175730.0,129127.0,13339.0,33264.0,175730.0,55846.0,-4266.0,1724.0,4
NOVITA,2021,221425.0,49759.0,61713.0,66814.0,118191.0,77821.0,196012.0,125876.0,13711.0,56425.0,196012.0,54042.0,-842.0,5197.0,3
NOVITA,2022,248849.0,21369.0,28325.0,33067.0,115201.0,71547.0,186748.0,147256.0,15043.0,24449.0,186748.0,14294.0,-1688.0,1872.0,2
NOVITA,2023,184895.0,23286.0,26702.0,31376.0,113302.0,50996.0,164298.0,130519.0,15389.0,18390.0,164298.0,35922.0,-2905.0,-924.0,1
NOVITA,2024,200105.0,23574.0,29175.0,34051.0,113070.0,52853.0,165923.0,123084.0,16234.0,26605.0,165923.0,29177.0,-3736.0,-5885.0,0
NTC,2008,1697.0,-4586.0,-1437.0,-1200.0,4749.0,275.0,5024.0,4919.0,21.0,77.0,5024.0,-1515.0,-6725.0,-3989.0,16
NTC,2009,934.0,-3403.0,-546.0,-501.0,1753.0,53.0,1806.0,1517.0,9.0,205.0,1806.0,-379.0,95.0,-172.0,15
NTC,2010,105.0,-1583.0,-226.0,-201.0,2054.0,173.0,2227.0,2132.0,0.0,59.0,2227.0,-358.0,-1639.0,475.0,14
NTC,2011,234.0,1429.0,101.0,115.0,4231.0,1004.0,5235.0,4821.0,0.0,408.0,5235.0,-289.0,-856.0,103.0,13
NTC,2012,275.0,14935.0,16505.0,16580.0,33859.0,10981.0,44840.0,33391.0,7801.0,3484.0,44840.0,-391.0,-2542.0,1485.0,12
NTC,2013,41.0,-108.0,4120.0,4214.0,39090.0,11891.0,50981.0,37984.0,9133.0,3721.0,50981.0,-1388.0,12.0,-878.0,11
NTC,2014,549.0,7634.0,11915.0,12001.0,53313.0,12881.0,66194.0,44742.0,5770.0,15575.0,66194.0,4981.0,732.0,2633.0,10
NTC,2015,4246.0,248.0,2140.0,2285.0,57643.0,8911.0,66554.0,44911.0,8409.0,13201.0,66554.0,22.0,-76.0,-2816.0,9
NTC,2016,5960.0,5198.0,2862.0,2965.0,55400.0,12020.0,67420.0,49694.0,6273.0,11453.0,67420.0,-1128.0,759.0,-338.0,8
NTC,2017,1954.0,-3860.0,-1523.0,-1468.0,55911.0,6902.0,62813.0,43941.0,9619.0,9253.0,62813.0,-693.0,521.0,-172.0,7
NTC,2018,35.0,-11668.0,-12502.0,-12489.0,40289.0,1912.0,42201.0,26503.0,0.0,3309.0,42201.0,-1761.0,518.0,-1492.0,6
NTC,2019,29.0,-10203.0,-10874.0,-10862.0,29641.0,919.0,30560.0,10119.0,0.0,3721.0,30560.0,-412.0,47.0,-198.0,5
NTC,2020,630.0,4085.0,4656.0,4663.0,28788.0,1031.0,29819.0,14984.0,0.0,6191.0,29819.0,-489.0,549.0,-2.0,4
NTC,2021,6486.0,246.0,-221.0,-198.0,24286.0,1429.0,25715.0,15783.0,0.0,1069.0,25715.0,-1240.0,3902.0,114.0,3
NTC,2022,3.0,-5770.0,-6902.0,-6902.0,18007.0,385.0,18392.0,10012.0,0.0,984.0,18392.0,-245.0,17.0,-341.0,2
NTC,2023,0.0,6401.0,7310.0,7310.0,24359.0,589.0,24948.0,16413.0,0.0,983.0,24948.0,47.0,-7.0,45.0,1
NTC,2024,0.0,7929.0,-2157.0,-2157.0,22676.0,12151.0,34827.0,24335.0,0.0,835.0,34827.0,38.0,80.0,70.0,0
NTT,2006,307836.0,4949.0,3786.0,4330.0,40465.0,138081.0,178546.0,71624.0,590.0,106330.0,178546.0,17663.0,-1049.0,12371.0,18
NTT,2007,555432.0,8468.0,626.0,2033.0,52285.0,211930.0,264215.0,125253.0,579.0,138128.0,264215.0,-34119.0,-4641.0,-2114.0,17
NTT,2008,643672.0,3888.0,10211.0,11852.0,56498.0,175602.0,232100.0,127200.0,2850.0,102007.0,232100.0,14241.0,-4908.0,-8319.0,16
NTT,2009,492484.0,-4015.0,-2271.0,-901.0,60167.0,135715.0,195882.0,121459.0,2615.0,71626.0,195882.0,2892.0,-5185.0,-2183.0,15
NTT,2010,540682.0,-6689.0,-5921.0,-4959.0,66651.0,167943.0,234594.0,120021.0,3715.0,110858.0,234594.0,-438.0,-356.0,11315.0,14
NTT,2011,640570.0,776.0,5854.0,6675.0,66290.0,112849.0,179139.0,121187.0,3397.0,54555.0,179139.0,6007.0,-610.0,-10588.0,13
NTT,2012,657028.0,2391.0,4188.0,4930.0,65392.0,180995.0,246387.0,123521.0,3389.0,119477.0,246387.0,10067.0,-767.0,24819.0,12
NTT,2013,697591.0,2113.0,6392.0,7134.0,65710.0,206700.0,272410.0,123992.0,3270.0,145148.0,272410.0,-24468.0,-554.0,-13308.0,11
NTT,2014,725556.0,2942.0,7550.0,8267.0,59645.0,181257.0,240902.0,126934.0,1448.0,112520.0,240902.0,3784.0,5192.0,4560.0,10
NTT,2015,730937.0,5737.0,8645.0,9439.0,60681.0,237188.0,297869.0,130452.0,4849.0,162568.0,297869.0,95207.0,514.0,55445.0,9
NTT,2016,595391.0,3411.0,7138.0,7808.0,57657.0,184458.0,242115.0,128774.0,3630.0,109711.0,242115.0,-76642.0,-339.0,-57212.0,8
NTT,2017,463829.0,1613.0,1048.0,1578.0,56789.0,118780.0,175569.0,130387.0,2155.0,43027.0,175569.0,2837.0,-33.0,-6210.0,7
NTT,2018,385547.0,4688.0,5515.0,6077.0,55529.0,124797.0,180326.0,133264.0,2454.0,44608.0,180326.0,5941.0,3941.0,772.0,6
NTT,2019,539084.0,4696.0,6097.0,6574.0,54271.0,133945.0,188216.0,137235.0,504.0,50477.0,188216.0,13874.0,-192.0,-235.0,5
NTT,2020,790985.0,8547.0,13588.0,14131.0,56648.0,216710.0,273358.0,144081.0,391.0,128886.0,273358.0,-20156.0,-730.0,4049.0,4
NTT,2021,1152274.0,17908.0,23301.0,24079.0,57391.0,308006.0,365397.0,159949.0,356.0,205092.0,365397.0,30623.0,-286.0,5199.0,3
NTT,2022,1245707.0,16503.0,28980.0,29826.0,56702.0,322772.0,379474.0,173557.0,275.0,205642.0,379474.0,-15574.0,-269.0,10095.0,2
NTT,2023,1657407.0,24558.0,30280.0,30853.0,60430.0,403589.0,464019.0,196895.0,316.0,266808.0,464019.0,16188.0,-706.0,-12902.0,1
NTT,2024,1489265.0,21249.0,32713.0,33449.0,59652.0,396291.0,455943.0,216183.0,316.0,239444.0,455943.0,1017.0,-2144.0,9545.0,0
NVG,2004,4562.0,73740.0,72971.0,72971.0,41.0,161327.0,161368.0,160327.0,0.0,1041.0,161368.0,83460.0,0.0,55601.0,20
NVG,2005,2222.0,30654.0,30654.0,30654.0,0.0,78820.0,78820.0,77744.0,0.0,1076.0,78820.0,100832.0,0.0,-12111.0,19
NVG,2006,53.0,-126.0,-126.0,-126.0,0.0,7967.0,7967.0,7610.0,0.0,357.0,7967.0,718.0,0.0,718.0,18
NVG,2007,259.0,-721.0,-721.0,-721.0,0.0,7232.0,7232.0,7126.0,0.0,106.0,7232.0,1064.0,0.0,1064.0,17
NVG,2008,362.0,-402.0,-402.0,-398.0,527.0,6407.0,6934.0,6724.0,0.0,110.0,6934.0,-826.0,0.0,-1652.0,16
NVG,2009,9860.0,6818.0,6396.0,6417.0,23718.0,46920.0,70638.0,67697.0,0.0,2307.0,70638.0,-24497.0,-1783.0,-33320.0,15
NVG,2010,12295.0,17118.0,-16.0,77.0,26271.0,104444.0,130715.0,90512.0,1471.0,38732.0,130715.0,-33639.0,2204.0,3460.0,14
NVG,2011,12799.0,-17397.0,-7399.0,-7139.0,20830.0,117541.0,138371.0,73752.0,30803.0,33816.0,138371.0,-28134.0,-431.0,360.0,13
NVG,2012,3544.0,-15822.0,-16576.0,-16306.0,22906.0,111600.0,134506.0,66346.0,1704.0,66456.0,134506.0,-1747.0,-69.0,-4811.0,12
NVG,2013,3447.0,-28492.0,-4364.0,-4159.0,29495.0,49207.0,78702.0,48006.0,2460.0,28236.0,78702.0,28106.0,94.0,-79.0,11
NVG,2014,5025.0,-22289.0,-4667.0,-4657.0,22490.0,31713.0,54203.0,25719.0,1841.0,26643.0,54203.0,2674.0,-18.0,115.0,10
NVG,2015,5739.0,-9072.0,-10509.0,-10499.0,17017.0,13839.0,30856.0,16647.0,1720.0,12489.0,30856.0,10.0,1957.0,-79.0,9
NVG,2016,3067.0,-1754.0,-2269.0,-2237.0,22788.0,7708.0,30496.0,13347.0,3040.0,14109.0,30496.0,-841.0,-28.0,3.0,8
NVG,2017,4930.0,-2194.0,106.0,137.0,18383.0,11589.0,29972.0,11228.0,2857.0,15887.0,29972.0,322.0,3281.0,593.0,7
NVG,2018,1577.0,-12455.0,-11039.0,-10717.0,6737.0,6738.0,13475.0,-207.0,1386.0,11529.0,13475.0,-7698.0,-62.0,-475.0,6
NVG,2019,400.0,-2023.0,-1679.0,-1678.0,1910.0,3275.0,5185.0,1554.0,0.0,3631.0,5185.0,1486.0,0.0,51.0,5
NVG,2020,8525.0,1910.0,429.0,440.0,3651.0,15758.0,19409.0,6021.0,4208.0,4600.0,19409.0,-374.0,369.0,-629.0,4
NVG,2021,10194.0,-1285.0,-1817.0,-1814.0,3608.0,5481.0,9089.0,1207.0,130.0,5122.0,9089.0,-952.0,861.0,186.0,3
NVG,2022,9448.0,2183.0,4645.0,4698.0,11174.0,7230.0,18404.0,3571.0,88.0,13010.0,18404.0,4083.0,-3501.0,1186.0,2
NVG,2023,10580.0,4723.0,6456.0,6506.0,22327.0,8818.0,31145.0,8288.0,102.0,21353.0,31145.0,101.0,274.0,48.0,1
NVG,2024,3954.0,-2058.0,-1277.0,-1230.0,26415.0,7672.0,34087.0,4442.0,0.0,28538.0,34087.0,-1273.0,108.0,-436.0,0
OCTAVA,2004,4458.0,-10902.0,-12519.0,-12462.0,104512.0,20376.0,124888.0,100826.0,15201.0,6790.0,124888.0,118750.0,0.0,-21477.0,20
OCTAVA,2005,853.0,-1686.0,-5017.0,-4908.0,108724.0,14673.0,123397.0,94724.0,17251.0,9664.0,123397.0,-1391.0,0.0,-1391.0,19
OCTAVA,2006,6834.0,1612.0,1486.0,1534.0,244759.0,28436.0,273195.0,95110.0,11589.0,130757.0,273195.0,-121771.0,0.0,7286.0,18
OCTAVA,2007,480071.0,377805.0,468381.0,468430.0,893866.0,98617.0,992483.0,400838.0,113668.0,302458.0,992483.0,-220874.0,0.0,6897.0,17
OCTAVA,2008,-5887.0,-44444.0,-23435.0,-23305.0,996962.0,87614.0,1084576.0,431065.0,434574.0,32867.0,1084576.0,23176.0,0.0,15161.0,16
OCTAVA,2009,-66651.0,-81647.0,-78855.0,-78667.0,862664.0,266977.0,1129641.0,367084.0,568444.0,33003.0,1129641.0,58782.0,0.0,208985.0,15
OCTAVA,2010,60054.0,15774.0,45159.0,45616.0,831372.0,252087.0,1083459.0,375574.0,539333.0,36567.0,1083459.0,7011.0,0.0,-24236.0,14
OCTAVA,2011,347688.0,340949.0,344124.0,344138.0,26193.0,480882.0,507075.0,484840.0,4362.0,15671.0,507075.0,311838.0,0.0,311307.0,13
OCTAVA,2012,27894.0,20082.0,22590.0,22647.0,26132.0,45273.0,71405.0,64683.0,2888.0,2789.0,71405.0,135309.0,0.0,-312776.0,12
OCTAVA,2013,14976.0,-6717.0,-7075.0,-7068.0,37285.0,27290.0,64575.0,57815.0,2268.0,1784.0,64575.0,2524.0,0.0,2524.0,11
OCTAVA,2014,6116.0,2268.0,3072.0,3072.0,26902.0,45788.0,72690.0,59839.0,5507.0,7242.0,72690.0,15060.0,0.0,14763.0,10
OCTAVA,2015,19570.0,2964.0,3611.0,3611.0,30079.0,36188.0,66267.0,62897.0,1936.0,1296.0,66267.0,3748.0,0.0,-37.0,9
OCTAVA,2016,4358.0,1627.0,2866.0,2866.0,64051.0,14141.0,78192.0,63860.0,13842.0,378.0,78192.0,-31242.0,0.0,-21470.0,8
OCTAVA,2017,6335.0,168.0,5674.0,5674.0,42426.0,39336.0,81762.0,64544.0,4038.0,13161.0,81762.0,-4521.0,0.0,-4528.0,7
OCTAVA,2018,3869.0,230.0,-3446.0,-3446.0,36430.0,40266.0,76696.0,64766.0,2347.0,9579.0,76696.0,10738.0,0.0,9552.0,6
OCTAVA,2019,-2978.0,-2641.0,-4116.0,-4106.0,41960.0,35778.0,77738.0,62144.0,4416.0,10121.0,77738.0,-4676.0,0.0,-4467.0,5
OCTAVA,2020,58.0,-1713.0,-1497.0,-1488.0,54526.0,31067.0,85593.0,59896.0,5418.0,17782.0,85593.0,-13034.0,0.0,-5752.0,4
OCTAVA,2021,890.0,-2311.0,-1601.0,-1593.0,55284.0,29046.0,84330.0,57979.0,13888.0,10360.0,84330.0,520.0,-2205.0,-1748.0,3
OCTAVA,2022,1124.0,-4624.0,-2678.0,-2678.0,48762.0,28501.0,77263.0,51559.0,13644.0,11128.0,77263.0,-380.0,1382.0,-533.0,2
OCTAVA,2023,1209.0,3698.0,4800.0,4800.0,51515.0,29799.0,81314.0,55767.0,13641.0,11020.0,81314.0,-3316.0,1692.0,-3340.0,1
OCTAVA,2024,1221.0,-13948.0,-12728.0,-12727.0,47627.0,21637.0,69264.0,42028.0,12236.0,14323.0,69264.0,-3688.0,1670.0,-655.0,0
ODLEWNIE-POLSKIE,2004,84714.0,4519.0,4455.0,6321.0,11835.0,35645.0,47480.0,28985.0,0.0,17334.0,47480.0,741.0,723.0,17793.0,20
ODLEWNIE-POLSKIE,2005,103211.0,5043.0,6499.0,8301.0,17242.0,35960.0,53202.0,34002.0,59.0,16936.0,53202.0,6307.0,-8081.0,-4982.0,19
ODLEWNIE-POLSKIE,2006,113559.0,4771.0,6366.0,9372.0,30270.0,33467.0,63737.0,38759.0,36.0,15142.0,63737.0,5480.0,-13789.0,-7535.0,18
ODLEWNIE-POLSKIE,2007,137081.0,4568.0,5776.0,9005.0,37867.0,38191.0,76058.0,43358.0,1176.0,20927.0,76058.0,3815.0,-8867.0,-1027.0,17
