Spółka,Rok,Data publikacji,Aktywa trwałe,Wartości niematerialne i prawne,Wartość firmy,Rzeczowe składniki majątku trwałego,Aktywa z tytułu prawa do użytkowania,Należności długoterminowe,Inwestycje długoterminowe,Pozostałe aktywa trwałe,Aktywa obrotowe,Zapasy,Należności krótkoterminowe,Inwestycje krótkoterminowe,Środki pieniężne i inne aktywa pieniężne,Pozostałe aktywa obrotowe,Aktywa trwałe przeznaczone do sprzedaży,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Kapitał (fundusz) podstawowy,Udziały (akcje) własne,Kapitał (fundusz) zapasowy,Udziały niekontrolujące,Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,Rozliczenia międzyokresowe,Pasywa razem,Gotówka i operacje z bankami centralnymi,Należności od banków,Aktywa finansowe przeznaczone do obrotu,Pochodne instrumenty zabezpieczające,Należności od klientów,Inwestycyjne aktywa finansowe,Inwestycje w podmioty stowarzyszone,Wartości niematerialne,Rzeczowy majątek trwały,Aktywa z tytułu odroczonego podatku dochodowego netto,Pozostałe aktywa,Zobowiązania wobec banku centralnego,Zobowiązania wobec banków,Zobowiązania finansowe przeznaczone do obrotu,Zobowiązania wobec klientów,Zobowiązania z tytułu emisji dłużnych pap. wart.,Zobowiązania podporządkowane,Zobowiązania z tytułu bieżącego podatku dochodowego,Pozostałe pasywa,Zobowiązania razem,Kapitały własne,Kapitał akcyjny,Pozostałe kapitały,Kapitał z aktualizacji wyceny,Zyski zatrzymane,Wynik roku bieżącego,Kapitały razem
KRAKCHEMIA,2015,,54823.0,10675.0,9074.0,9185.0,,125.0,34093.0,745.0,122829.0,28856.0,89896.0,4077.0,4077.0,0.0,0.0,177652.0,82177.0,9000.0,0.0,26170.0,0.0,1762.0,49089.0,44209.0,0.0,0.0,1535.0,93713.0,415.0,0.0,177652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2016,,48262.0,11122.0,9074.0,8177.0,,124.0,28044.0,795.0,105200.0,30585.0,73353.0,1262.0,1262.0,0.0,0.0,153462.0,74649.0,9000.0,0.0,26170.0,0.0,2178.0,49167.0,27458.0,0.0,0.0,2008.0,76635.0,10.0,0.0,153462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2017,,52149.0,7923.0,6101.0,8964.0,,1239.0,33035.0,988.0,77082.0,30775.0,46087.0,220.0,220.0,0.0,0.0,129231.0,70324.0,9000.0,0.0,26170.0,0.0,3221.0,34014.0,21533.0,0.0,139.0,3026.0,55686.0,0.0,0.0,129231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2018,,35837.0,6981.0,4862.0,8075.0,,120.0,20661.0,0.0,68664.0,18914.0,43020.0,6730.0,221.0,0.0,0.0,104501.0,54436.0,9000.0,0.0,26170.0,0.0,1334.0,27473.0,20932.0,0.0,322.0,613.0,48731.0,4.0,0.0,104501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2019,,29140.0,5909.0,4862.0,12494.0,6809.0,2928.0,6072.0,1737.0,43765.0,13717.0,24968.0,5080.0,591.0,0.0,0.0,72905.0,40082.0,9000.0,0.0,26170.0,0.0,8539.0,13276.0,8766.0,0.0,2242.0,427.0,24284.0,0.0,0.0,72905.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2020,,20099.0,1117.0,0.0,6410.0,,0.0,8944.0,3628.0,25543.0,6016.0,18144.0,1212.0,1212.0,171.0,0.0,45642.0,30090.0,9000.0,0.0,26169.0,0.0,579.0,5789.0,6504.0,0.0,852.0,0.0,13913.0,768.0,1060.0,45642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2021,,12724.0,962.0,0.0,6231.0,,0.0,2143.0,3388.0,29956.0,7891.0,14664.0,7232.0,3083.0,169.0,0.0,42680.0,30920.0,9000.0,0.0,20389.0,0.0,3328.0,4886.0,1243.0,0.0,530.0,0.0,7394.0,735.0,1038.0,42680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2022,,8300.0,690.0,0.0,5448.0,,0.0,2050.0,112.0,19955.0,7144.0,9329.0,3327.0,3326.0,155.0,0.0,28255.0,20004.0,9000.0,0.0,20389.0,0.0,429.0,2862.0,2900.0,0.0,259.0,0.0,6677.0,656.0,1145.0,28255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2023,,8186.0,484.0,0.0,4168.0,,0.0,3423.0,111.0,15499.0,4394.0,8311.0,2631.0,2630.0,163.0,0.0,23685.0,-47945.0,9000.0,0.0,9846.0,0.0,880.0,2501.0,2633.0,0.0,2462.0,0.0,7949.0,353.0,62801.0,23685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2024,,6019.0,278.0,0.0,3414.0,,0.0,2217.0,110.0,8151.0,1844.0,5460.0,633.0,633.0,214.0,0.0,14170.0,-61438.0,9000.0,0.0,9846.0,0.0,0.0,2406.0,1756.0,0.0,1914.0,0.0,6633.0,557.0,68975.0,14170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRAKCHEMIA,2025/Q1,,5606.0,227.0,0.0,3222.0,,0.0,2048.0,109.0,9014.0,1718.0,6254.0,579.0,579.0,463.0,0.0,14620.0,-64025.0,9000.0,0.0,9846.0,0.0,0.0,3710.0,1440.0,0.0,1701.0,0.0,8135.0,1284.0,70510.0,14620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2010,,3352418.0,486384.0,,2718591.0,,17077.0,20744.0,109621.0,2541317.0,908267.0,1599617.0,33433.0,30847.0,0.0,0.0,5893734.0,4165246.0,234157.0,-86133.0,0.0,6245.0,802788.0,361916.0,229341.0,0.0,0.0,536601.0,919455.0,328198.0,0.0,5893734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2011,,3796098.0,525961.0,188350.0,3105505.0,,21293.0,21837.0,121502.0,2979392.0,1118369.0,1769202.0,91821.0,89162.0,0.0,0.0,6775490.0,5027378.0,261148.0,-188085.0,0.0,6687.0,685010.0,401434.0,194741.0,0.0,0.0,572382.0,1056415.0,460239.0,0.0,6775490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2012,,3785673.0,484480.0,174337.0,3157280.0,,22023.0,20850.0,101040.0,2864798.0,1025120.0,1742898.0,96780.0,94004.0,0.0,0.0,6650471.0,5065619.0,241719.0,-227533.0,0.0,5879.0,594269.0,430958.0,54598.0,0.0,0.0,541531.0,984704.0,499149.0,0.0,6650471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2013,,4039182.0,480014.0,176853.0,3416065.0,,24240.0,21694.0,97169.0,3259409.0,977993.0,1915293.0,366123.0,279003.0,0.0,0.0,7298591.0,5520935.0,245207.0,-287695.0,0.0,5673.0,534296.0,544225.0,0.0,0.0,0.0,534296.0,1237686.0,693462.0,0.0,7298591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2014,,4299936.0,512861.0,181762.0,3607943.0,,29597.0,31490.0,118044.0,3354068.0,1049634.0,2201282.0,102977.0,100526.0,0.0,175.0,7654004.0,5756624.0,233284.0,-45509.0,0.0,5575.0,534582.0,490382.0,0.0,0.0,0.0,534582.0,1357223.0,866841.0,0.0,7654004.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2015,,4204387.0,498340.0,181727.0,3520817.0,,33649.0,32302.0,119279.0,3505535.0,1162870.0,1980204.0,362287.0,152672.0,0.0,175.0,7709923.0,5986282.0,233240.0,-85533.0,0.0,5318.0,472950.0,442646.0,0.0,0.0,0.0,472950.0,1245372.0,802726.0,0.0,7709923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2016,,4592408.0,502173.0,188657.0,3867018.0,,38936.0,44851.0,139431.0,3864147.0,1241609.0,2407466.0,213007.0,170899.0,0.0,2066.0,8456556.0,6385549.0,242134.0,-131349.0,0.0,4672.0,510145.0,568205.0,0.0,0.0,0.0,510145.0,1556191.0,987985.0,0.0,8456556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2017,,4308573.0,462937.0,177864.0,3607169.0,,39803.0,36766.0,161898.0,3695930.0,1295778.0,2202390.0,197592.0,191645.0,0.0,171.0,8004503.0,6200994.0,228282.0,-169288.0,0.0,4050.0,505438.0,451875.0,0.0,0.0,0.0,505438.0,1294022.0,842146.0,0.0,8004503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2018,,4346487.0,474415.0,183369.0,3609626.0,,46483.0,40373.0,175591.0,4189309.0,1570141.0,1998042.0,619252.0,506544.0,1699.0,176.0,8535797.0,6611401.0,235348.0,-223927.0,0.0,11761.0,529149.0,588266.0,0.0,0.0,0.0,529149.0,1383486.0,795221.0,0.0,8535797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2019,,4436646.0,464526.0,181599.0,3674438.0,,46452.0,41227.0,210004.0,4866550.0,1795290.0,1995077.0,1076008.0,931193.0,0.0,175.0,9303196.0,7087498.0,233076.0,-314167.0,0.0,13619.0,685214.0,547532.0,13.0,0.0,11920.0,599188.0,1516865.0,957400.0,0.0,9303196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2020,,4573258.0,495496.0,196794.0,3727946.0,,70957.0,48086.0,230772.0,5743322.0,2093689.0,1905783.0,1743661.0,1447054.0,0.0,189.0,10316579.0,8045133.0,252577.0,-458153.0,0.0,39129.0,797419.0,494319.0,0.0,0.0,12515.0,709152.0,1434898.0,928064.0,0.0,10316579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2021,,4947791.0,479722.0,196137.0,3561555.0,,185356.0,500796.0,220362.0,6724028.0,2095979.0,2292994.0,2334867.0,735159.0,0.0,189.0,11671819.0,8762800.0,251734.0,-526820.0,0.0,63840.0,748203.0,597973.0,0.0,0.0,15790.0,662084.0,2096977.0,1483215.0,0.0,11671819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2022,,5276255.0,480949.0,199996.0,3655008.0,,363650.0,519500.0,257147.0,7327852.0,2595072.0,2018805.0,2713782.0,2433749.0,0.0,192.0,12604106.0,9936097.0,256688.0,-584202.0,0.0,93296.0,619676.0,660511.0,0.0,0.0,17597.0,581740.0,1955036.0,1276928.0,0.0,12604106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2023,,4605693.0,445009.0,185416.0,3436420.0,,304786.0,207287.0,212191.0,7413444.0,2628892.0,2438632.0,2345742.0,756600.0,0.0,178.0,12019137.0,9400615.0,237975.0,-602150.0,0.0,85703.0,648800.0,668557.0,0.0,0.0,15009.0,611638.0,1884019.0,1200452.0,0.0,12019137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2024,,4370856.0,430492.0,182218.0,3446798.0,,150965.0,104757.0,237844.0,7803011.0,2728772.0,2488053.0,2585998.0,1473736.0,0.0,188.0,12173867.0,9478296.0,233870.0,-698597.0,0.0,83755.0,695055.0,633622.0,0.0,0.0,15592.0,654453.0,1916761.0,1267547.0,0.0,12173867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRKA,2025/Q1,,4419203.0,421005.0,178418.0,3443404.0,,130533.0,142918.0,281342.0,8533248.0,2840052.0,2662684.0,3030340.0,1956387.0,0.0,172.0,12952451.0,10070216.0,228993.0,-754604.0,0.0,80528.0,688653.0,684758.0,0.0,0.0,15978.0,645325.0,2113054.0,1412317.0,0.0,12952451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2009,,15343.0,4366.0,,8226.0,,29.0,0.0,2722.0,192587.0,729.0,11948.0,179230.0,23795.0,680.0,0.0,207930.0,100036.0,15771.0,0.0,9795.0,0.0,21566.0,26592.0,49211.0,0.0,0.0,0.0,86328.0,10525.0,0.0,207930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2010,,18839.0,5961.0,0.0,8088.0,,0.0,0.0,4790.0,298714.0,458.0,11267.0,20776.0,20776.0,266213.0,0.0,317553.0,131972.0,15309.0,0.0,5308.0,42.0,77996.0,49180.0,10110.0,31255.0,2779.0,0.0,107543.0,14219.0,0.0,317553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2011,,23838.0,7675.0,0.0,14326.0,,0.0,0.0,1837.0,776628.0,537.0,16158.0,758133.0,36205.0,1800.0,0.0,800466.0,238195.0,16900.0,0.0,45107.0,188.0,339497.0,66947.0,41442.0,94097.0,1964.0,0.0,222586.0,18136.0,0.0,800466.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2012,,27482.0,8670.0,0.0,17209.0,,0.0,0.0,1603.0,943948.0,879.0,17946.0,922741.0,42729.0,2382.0,0.0,971430.0,317476.0,16900.0,0.0,45107.0,156.0,409179.0,38508.0,81248.0,103953.0,2003.0,0.0,244619.0,18907.0,0.0,971430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2013,,33932.0,11432.0,0.0,20079.0,,0.0,0.0,2421.0,1128893.0,529.0,26813.0,1099099.0,35258.0,2452.0,0.0,1162825.0,415426.0,16959.0,0.0,47381.0,129.0,513451.0,35572.0,50044.0,120463.0,4135.0,634.0,233819.0,23605.0,0.0,1162825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2014,,37916.0,11018.0,0.0,20265.0,,0.0,0.0,6633.0,1478731.0,524.0,27483.0,1450724.0,70545.0,0.0,0.0,1516647.0,585017.0,17110.0,0.0,53249.0,66.0,718856.0,60613.0,96078.0,18859.0,4856.0,0.0,212708.0,32302.0,0.0,1516647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2015,,38072.0,11805.0,0.0,19957.0,,0.0,0.0,6310.0,1798043.0,587.0,35110.0,1762346.0,140742.0,0.0,0.0,1836115.0,784244.0,17398.0,0.0,64382.0,34.0,711325.0,55258.0,63503.0,155328.0,4855.0,0.0,340512.0,61568.0,0.0,1836115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2016,,110029.0,76897.0,62604.0,27473.0,,0.0,0.0,5659.0,2985668.0,485.0,41597.0,2943586.0,267384.0,0.0,0.0,3095697.0,1237490.0,18744.0,0.0,288326.0,14.0,1377085.0,169248.0,124105.0,138074.0,7147.0,0.0,481108.0,42534.0,0.0,3095697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2017,,127544.0,80833.0,54003.0,28669.0,,0.0,0.0,18042.0,3432584.0,494.0,80867.0,3351223.0,173284.0,0.0,0.0,3560128.0,1460418.0,18808.0,0.0,293581.0,104.0,1636696.0,143449.0,134918.0,121491.0,4117.0,0.0,462910.0,58935.0,0.0,3560128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2018,,126477.0,95887.0,62010.0,26354.0,,0.0,0.0,4236.0,4355700.0,197.0,51231.0,4304272.0,147302.0,0.0,0.0,4482177.0,1732354.0,18887.0,0.0,300097.0,396.0,2214704.0,176054.0,73632.0,216966.0,7793.0,13052.0,534723.0,60278.0,0.0,4482177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2019,,222325.0,97458.0,47206.0,82973.0,,0.0,34655.0,7239.0,4617589.0,37.0,55840.0,4561712.0,150274.0,0.0,0.0,4839914.0,1958426.0,18972.0,0.0,307192.0,667.0,2458269.0,101303.0,134353.0,93575.0,19530.0,0.0,422552.0,73791.0,0.0,4839914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2020,,211525.0,74645.0,23916.0,91864.0,,0.0,0.0,45016.0,4431506.0,32069.0,45161.0,4354276.0,145552.0,0.0,0.0,4643031.0,2043771.0,19011.0,0.0,310430.0,-311.0,1585899.0,112227.0,76751.0,544314.0,15213.0,0.0,1013672.0,265167.0,0.0,4643031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2021,,201674.0,67314.0,23840.0,80249.0,,0.0,0.0,54111.0,5707726.0,20295.0,57952.0,5629479.0,199164.0,0.0,0.0,5909400.0,2600817.0,19013.0,0.0,333264.0,-590.0,2283630.0,162986.0,86551.0,471727.0,27113.0,0.0,1025543.0,277166.0,0.0,5909400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2022,,224743.0,87859.0,17026.0,71422.0,,0.0,0.0,65462.0,7456339.0,16369.0,54189.0,7385781.0,202160.0,0.0,0.0,7681082.0,3254017.0,19319.0,0.0,358506.0,-720.0,3504152.0,158271.0,339401.0,73781.0,28460.0,0.0,923633.0,323720.0,0.0,7681082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2023,,228877.0,75290.0,8084.0,91777.0,,0.0,0.0,61810.0,9699628.0,15038.0,105808.0,9578782.0,388461.0,0.0,0.0,9928505.0,3791393.0,19319.0,0.0,358506.0,-583.0,5138084.0,220448.0,285551.0,77938.0,29594.0,0.0,999611.0,386080.0,0.0,9928505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2024,,228225.0,77269.0,7928.0,89572.0,,0.0,0.0,61384.0,11420654.0,12556.0,75799.0,11332299.0,214790.0,0.0,0.0,11648879.0,4528986.0,19382.0,0.0,374097.0,-329.0,6352006.0,231823.0,34729.0,216732.0,23084.0,0.0,768216.0,261848.0,0.0,11648879.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KRUK,2025/Q1,,258927.0,78890.0,7761.0,118475.0,,0.0,0.0,61562.0,11393404.0,12192.0,74466.0,11306746.0,228943.0,0.0,0.0,11652331.0,4778672.0,19396.0,0.0,377705.0,-244.0,6137393.0,258067.0,43408.0,122539.0,18531.0,0.0,736510.0,293965.0,0.0,11652331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2008,,31629.0,17104.0,,13769.0,,0.0,0.0,755.0,35787.0,9454.0,7058.0,8249.0,8249.0,11027.0,0.0,67416.0,5980.0,1937.0,0.0,0.0,0.0,11441.0,22782.0,27077.0,0.0,0.0,0.0,49995.0,136.0,0.0,67416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2009,,30227.0,15873.0,0.0,13741.0,,0.0,0.0,613.0,44259.0,13080.0,16096.0,7308.0,7308.0,7776.0,0.0,74487.0,12313.0,4008.0,0.0,0.0,1933.0,8277.0,19975.0,31376.0,0.0,0.0,0.0,51964.0,613.0,0.0,74487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2010,,32149.0,16557.0,0.0,14859.0,,0.0,0.0,732.0,45896.0,15262.0,7956.0,89.0,89.0,22589.0,0.0,78045.0,30527.0,7790.0,0.0,0.0,4040.0,7016.0,19803.0,16048.0,0.0,0.0,0.0,36461.0,611.0,0.0,78045.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2011,,248537.0,70139.0,0.0,173136.0,,0.0,0.0,5263.0,168157.0,50578.0,53110.0,18803.0,18803.0,45667.0,0.0,416694.0,244976.0,509.0,0.0,125805.0,62545.0,21683.0,40910.0,44693.0,0.0,0.0,3910.0,87489.0,1886.0,0.0,416694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2012,,338913.0,85354.0,0.0,237085.0,,0.0,5753.0,10722.0,292680.0,63089.0,73454.0,20017.0,2204.0,120519.0,15600.0,631593.0,249524.0,462.0,0.0,114130.0,79406.0,40620.0,107671.0,150978.0,0.0,0.0,9891.0,262043.0,3394.0,0.0,631593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2013,,449689.0,59806.0,0.0,272065.0,,0.0,45373.0,72445.0,264957.0,39099.0,118631.0,15852.0,395.0,91375.0,0.0,714645.0,146748.0,452.0,0.0,112546.0,86616.0,141501.0,154386.0,180130.0,0.0,0.0,10214.0,339781.0,5265.0,0.0,714645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2014,,248478.0,22983.0,0.0,141179.0,,7811.0,1999.0,74507.0,72248.0,15113.0,27966.0,9462.0,-519.0,19707.0,0.0,320726.0,-50546.0,526.0,0.0,131050.0,40477.0,42560.0,85912.0,195092.0,0.0,0.0,3760.0,288236.0,7232.0,0.0,320726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2015,,171789.0,2224.0,0.0,87775.0,,4830.0,7627.0,69334.0,79056.0,14664.0,43852.0,4475.0,4475.0,16065.0,0.0,250845.0,-50043.0,585.0,0.0,145769.0,22907.0,69159.0,90088.0,112668.0,0.0,0.0,698.0,208822.0,6066.0,0.0,250845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2016,,186785.0,138.0,0.0,79712.0,,3916.0,6411.0,96609.0,58130.0,4606.0,30597.0,4626.0,4626.0,18301.0,0.0,244915.0,-46553.0,627.0,0.0,156164.0,28369.0,88388.0,66534.0,101946.0,0.0,0.0,1057.0,174711.0,6231.0,0.0,244915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2017,,144495.0,0.0,0.0,63001.0,,0.0,0.0,81494.0,61006.0,8118.0,21574.0,4505.0,2646.0,26809.0,0.0,205501.0,-44091.0,522.0,0.0,130082.0,24641.0,78437.0,54698.0,85845.0,0.0,0.0,0.0,146514.0,5970.0,0.0,205501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2018,,153215.0,0.0,0.0,67584.0,,0.0,0.0,85631.0,84244.0,21979.0,36935.0,861.0,861.0,24468.0,0.0,237459.0,-50865.0,564.0,-421.0,140485.0,26946.0,76950.0,88360.0,89770.0,0.0,0.0,0.0,184428.0,6297.0,0.0,237459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2019,,206166.0,0.0,0.0,79209.0,4929.0,0.0,0.0,126957.0,85395.0,31977.0,28312.0,946.0,946.0,24161.0,0.0,291561.0,-8636.0,570.0,-425.0,141905.0,59609.0,71385.0,118898.0,45029.0,0.0,2803.0,0.0,169203.0,2472.0,0.0,291561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2020,,165745.0,0.0,0.0,61202.0,2691.0,0.0,0.0,104544.0,70853.0,53587.0,13628.0,406.0,406.0,3232.0,0.0,236599.0,-23302.0,564.0,-421.0,144195.0,43530.0,121693.0,38027.0,10817.0,0.0,2620.0,0.0,94678.0,43214.0,0.0,236599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2021,,184917.0,0.0,0.0,64383.0,1868.0,0.0,0.0,120533.0,105134.0,76815.0,15753.0,4381.0,2586.0,8185.0,0.0,290050.0,94224.0,609.0,-455.0,151706.0,512.0,104513.0,33576.0,10747.0,0.0,2607.0,0.0,90802.0,43872.0,0.0,290050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2022,,76891.0,0.0,0.0,51453.0,4635.0,0.0,0.0,25438.0,77296.0,59288.0,12488.0,2557.0,1193.0,2962.0,0.0,154186.0,-54758.0,660.0,-493.0,164478.0,-79.0,83845.0,40158.0,42116.0,0.0,4763.0,0.0,125178.0,38142.0,0.0,154186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2023,,62433.0,0.0,0.0,45064.0,4053.0,0.0,0.0,17369.0,62567.0,45201.0,14028.0,3337.0,811.0,0.0,0.0,124999.0,-3282.0,590.0,-441.0,147035.0,0.0,23157.0,18857.0,33416.0,0.0,5721.0,0.0,105124.0,47129.0,0.0,124999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2024,,52717.0,0.0,0.0,40585.0,4741.0,0.0,0.0,12131.0,87376.0,39655.0,22655.0,25067.0,2358.0,0.0,0.0,140093.0,19817.0,615.0,-459.0,153245.0,0.0,13255.0,15769.0,47898.0,0.0,988.0,0.0,107021.0,42365.0,0.0,140093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSG-AGRO,2025/Q1,,47218.0,0.0,0.0,37831.0,4463.0,0.0,0.0,9386.0,104456.0,25852.0,47689.0,30914.0,1341.0,0.0,0.0,151674.0,28325.0,580.0,-433.0,144393.0,0.0,12331.0,15013.0,47056.0,0.0,900.0,0.0,111017.0,48049.0,0.0,151674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2012,,49098.0,461.0,,45827.0,,0.0,1978.0,832.0,26799.0,10287.0,14040.0,1899.0,1697.0,573.0,0.0,75897.0,32396.0,17091.0,0.0,10657.0,0.0,16884.0,17637.0,2830.0,0.0,1516.0,5592.0,26617.0,4634.0,0.0,75897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2013,,51243.0,378.0,,48344.0,,0.0,1978.0,543.0,37233.0,14435.0,18412.0,3668.0,3668.0,718.0,0.0,88476.0,37102.0,17091.0,0.0,9789.0,0.0,22019.0,16923.0,6844.0,0.0,725.0,5897.0,29355.0,4863.0,0.0,88476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2014,,57787.0,582.0,0.0,54237.0,,0.0,1978.0,990.0,34051.0,10965.0,20113.0,2093.0,2093.0,880.0,0.0,91838.0,38583.0,17040.0,0.0,10079.0,0.0,17019.0,19361.0,3557.0,0.0,6098.0,5827.0,36236.0,7220.0,0.0,91838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2015,,64572.0,580.0,0.0,60706.0,,0.0,1978.0,1308.0,42866.0,18981.0,21973.0,1362.0,1362.0,550.0,0.0,107438.0,60625.0,18378.0,0.0,22890.0,0.0,13888.0,18399.0,4091.0,0.0,4266.0,6411.0,32925.0,6169.0,0.0,107438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2016,,80699.0,509.0,0.0,76738.0,,0.0,0.0,3452.0,42891.0,18717.0,23436.0,200.0,200.0,538.0,0.0,123590.0,52396.0,18378.0,0.0,26394.0,0.0,24603.0,26028.0,8572.0,0.0,7157.0,7661.0,46591.0,4834.0,0.0,123590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2017,,78819.0,348.0,0.0,76837.0,,0.0,0.0,1634.0,54528.0,20904.0,32517.0,675.0,675.0,432.0,0.0,133347.0,54408.0,18378.0,0.0,27991.0,0.0,19415.0,36021.0,13438.0,0.0,2331.0,5501.0,59524.0,7734.0,0.0,133347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2018,,102881.0,436.0,0.0,99282.0,,0.0,0.0,3163.0,48664.0,24788.0,23299.0,577.0,577.0,0.0,0.0,151545.0,56028.0,18378.0,0.0,30961.0,0.0,22561.0,43055.0,21657.0,0.0,2284.0,5205.0,72956.0,5960.0,0.0,151545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2019,,124146.0,2838.0,0.0,119005.0,1255.0,0.0,0.0,2303.0,48191.0,23569.0,22874.0,760.0,760.0,988.0,0.0,172337.0,55039.0,18378.0,0.0,26235.0,0.0,38054.0,46193.0,22799.0,0.0,4353.0,5076.0,79244.0,5899.0,0.0,172337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KVT,2020,,131554.0,2415.0,0.0,125353.0,825.0,0.0,0.0,3786.0,78894.0,25135.0,46994.0,6321.0,6321.0,444.0,0.0,210448.0,84563.0,18378.0,0.0,30792.0,0.0,34620.0,58627.0,5824.0,0.0,4267.0,6378.0,91263.0,22545.0,2.0,210448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
