Spółka,Rok,Data publikacji,Przepływy pieniężne z działalności operacyjnej,Amortyzacja,Przepływy pieniężne z działalności inwestycyjnej,CAPEX (niematerialne i rzeczowe),Przepływy pieniężne z działalności finansowej,Emisja akcji,Dywidenda,Skup akcji,Płatności z tytułu umów leasingu,Przepływy pieniężne razem,Free Cash Flow,Przepływy operacyjne razem
STALPRODUKT,2015,,420395.0,143239.0,-172836.0,161054.0,-148747.0,0.0,13663.0,0.0,,98812.0,259341.0,
STALPRODUKT,2016,,266874.0,140561.0,-197261.0,164834.0,-51096.0,0.0,18153.0,0.0,,18517.0,102040.0,
STALPRODUKT,2017,,431518.0,137488.0,-156645.0,136025.0,-63015.0,0.0,24382.0,0.0,,211858.0,295493.0,
STALPRODUKT,2018,,349888.0,149025.0,-336582.0,243261.0,-38755.0,0.0,24460.0,0.0,2671.0,-25449.0,103956.0,
STALPRODUKT,2019,,369994.0,167780.0,-235091.0,243085.0,-202988.0,0.0,35572.0,0.0,6421.0,-68085.0,120488.0,
STALPRODUKT,2020,,350487.0,166823.0,-241044.0,226793.0,-77552.0,0.0,2777.0,0.0,5210.0,31891.0,118484.0,
STALPRODUKT,2021,,271813.0,177273.0,-122260.0,134282.0,-93690.0,0.0,36094.0,0.0,4719.0,55863.0,132812.0,
STALPRODUKT,2022,,339993.0,179279.0,-31151.0,120195.0,-195371.0,0.0,75012.0,0.0,4013.0,113471.0,215785.0,
STALPRODUKT,2023,,750076.0,181379.0,-120751.0,135304.0,-123039.0,0.0,85496.0,0.0,2262.0,506286.0,612510.0,
STALPRODUKT,2024,,245715.0,183908.0,-159612.0,142027.0,-85243.0,0.0,0.0,73641.0,3344.0,860.0,100344.0,
STALPRODUKT,O4K,,91836.0,182129.0,-130727.0,140757.0,-73737.0,0.0,0.0,74560.0,3764.0,-112628.0,-52685.0,
STALPROFIL,2004,,-28219.0,1200.0,-3085.0,3233.0,15848.0,21999.0,4375.0,,,-15456.0,-31452.0,
STALPROFIL,2005,,34179.0,3408.0,-12116.0,4495.0,-30855.0,0.0,5250.0,,,-8792.0,29684.0,
STALPROFIL,2006,,-4355.0,3022.0,-14165.0,12918.0,24622.0,0.0,4375.0,,,6102.0,-17273.0,
STALPROFIL,2007,,-30718.0,3799.0,-22255.0,15521.0,24259.0,7000.0,5250.0,0.0,,-28714.0,-46239.0,
STALPROFIL,2008,,87380.0,4763.0,-27682.0,22425.0,-51548.0,0.0,4550.0,0.0,,8150.0,64955.0,
STALPROFIL,2009,,32245.0,6179.0,-69449.0,75842.0,62794.0,0.0,1925.0,0.0,,25590.0,-43597.0,
STALPROFIL,2010,,11457.0,7521.0,-10328.0,14713.0,25033.0,0.0,1925.0,0.0,,26162.0,-3256.0,
STALPROFIL,2011,,47480.0,14894.0,-40820.0,47837.0,-1600.0,0.0,4375.0,0.0,,5060.0,-357.0,
STALPROFIL,2012,,27310.0,9611.0,-32108.0,38637.0,-20252.0,0.0,6936.0,0.0,,-25050.0,-11327.0,
STALPROFIL,2013,,32417.0,10893.0,-11921.0,12764.0,-32237.0,0.0,4791.0,0.0,,-11741.0,19653.0,
STALPROFIL,2014,,-1721.0,11274.0,-14439.0,15390.0,-5443.0,0.0,3135.0,0.0,,-21603.0,-17111.0,
STALPROFIL,2015,,46516.0,11021.0,-22628.0,24262.0,-2092.0,0.0,2660.0,0.0,,21796.0,22254.0,
STALPROFIL,2016,,5851.0,11580.0,-6494.0,8206.0,4865.0,0.0,700.0,0.0,,4222.0,-2355.0,
STALPROFIL,2017,,-13565.0,11566.0,-5432.0,6971.0,45506.0,0.0,2660.0,0.0,,26509.0,-20536.0,
STALPROFIL,2018,,-74192.0,11799.0,-13626.0,15105.0,56826.0,0.0,4321.0,0.0,1934.0,-30992.0,-91231.0,
STALPROFIL,2019,,66860.0,12926.0,-16712.0,22471.0,-46670.0,0.0,5716.0,0.0,3634.0,3478.0,40755.0,
STALPROFIL,2020,,99607.0,14367.0,-18653.0,19938.0,-41849.0,0.0,2656.0,0.0,3922.0,39105.0,75747.0,
STALPROFIL,2021,,24737.0,15298.0,-36695.0,11539.0,16642.0,0.0,4360.0,0.0,4197.0,4684.0,9001.0,
STALPROFIL,2022,,25917.0,16127.0,-24147.0,26072.0,-24087.0,0.0,21000.0,0.0,4432.0,-22317.0,-4587.0,
STALPROFIL,2023,,162706.0,17424.0,-58977.0,38073.0,-74647.0,0.0,14510.0,0.0,4274.0,29082.0,120359.0,
STALPROFIL,2024,,-89567.0,19085.0,26073.0,27627.0,50334.0,0.0,6421.0,0.0,3455.0,-13160.0,-120649.0,
STALPROFIL,O4K,,-15750.0,19610.0,21183.0,25647.0,8423.0,0.0,6421.0,0.0,2810.0,13856.0,-44207.0,
STAPORKOW,2006,,3015.0,870.0,-626.0,701.0,-1076.0,0.0,0.0,,,1313.0,2314.0,
STAPORKOW,2007,,3224.0,943.0,-3570.0,3149.0,8847.0,10556.0,1231.0,0.0,,8501.0,75.0,
STAPORKOW,2008,,4266.0,988.0,-10271.0,10055.0,-2207.0,0.0,2027.0,0.0,,-8212.0,-5789.0,
STAPORKOW,2009,,3102.0,1652.0,-2875.0,3564.0,-1622.0,0.0,1127.0,0.0,,-1395.0,-462.0,
STAPORKOW,2010,,531.0,1994.0,-621.0,641.0,-238.0,0.0,0.0,0.0,,-328.0,-110.0,
STAPORKOW,2011,,1166.0,1685.0,-2381.0,2412.0,931.0,0.0,0.0,0.0,,-284.0,-1246.0,
STAPORKOW,2012,,10096.0,1899.0,-2261.0,2327.0,-389.0,0.0,2477.0,0.0,,7446.0,7769.0,
STAPORKOW,2013,,-869.0,2611.0,-16850.0,16878.0,12350.0,0.0,1576.0,0.0,,-5369.0,-17747.0,
STAPORKOW,2014,,127.0,3416.0,-512.0,556.0,-1539.0,0.0,0.0,0.0,,-1924.0,-429.0,
STAPORKOW,2015,,-6440.0,3239.0,-1466.0,1712.0,8650.0,0.0,0.0,0.0,,744.0,-8152.0,
STAPORKOW,2016,,2408.0,3349.0,-8.0,130.0,-593.0,0.0,0.0,0.0,,1807.0,2278.0,
STAPORKOW,2017,,-3159.0,3546.0,-93.0,170.0,3196.0,6000.0,0.0,0.0,,-56.0,-3329.0,
STAPORKOW,2018,,-522.0,3132.0,63.0,158.0,974.0,0.0,0.0,0.0,441.0,515.0,-1121.0,
STAPORKOW,2019,,-499.0,2425.0,82.0,140.0,762.0,0.0,0.0,0.0,358.0,345.0,-997.0,
STAPORKOW,2020,,-737.0,5668.0,3208.0,107.0,575.0,0.0,0.0,0.0,424.0,3046.0,-1268.0,
STAPORKOW,2021,,-1167.0,1673.0,-184.0,184.0,-3827.0,0.0,0.0,0.0,519.0,-5178.0,-1870.0,
STAPORKOW,2022,,6502.0,1319.0,-620.0,683.0,-7444.0,0.0,0.0,0.0,829.0,-1562.0,4990.0,
STAPORKOW,2023,,3997.0,1323.0,-297.0,301.0,-3505.0,0.0,1301.0,0.0,862.0,195.0,2834.0,
STAPORKOW,2024,,5307.0,1383.0,-959.0,950.0,-3767.0,0.0,0.0,0.0,778.0,581.0,3579.0,
STAPORKOW,O4K,,1948.0,1388.0,-1107.0,1098.0,-901.0,0.0,0.0,0.0,746.0,-60.0,104.0,
STS,2008,,-484.0,78.0,-1634.0,116.0,-30.0,0.0,0.0,,,-2148.0,-600.0,
STS,2009,,-798.0,229.0,-1105.0,295.0,1100.0,0.0,0.0,,,-803.0,-1093.0,
STS,2010,,2759.0,470.0,-4029.0,595.0,3833.0,0.0,0.0,0.0,,2563.0,2164.0,
STS,2011,,245.0,833.0,-8346.0,2052.0,6390.0,0.0,0.0,0.0,,-1711.0,-1807.0,
STS,2012,,4293.0,3364.0,-5308.0,1326.0,-376.0,0.0,0.0,0.0,,-1391.0,2967.0,
STS,2013,,18456.0,2941.0,-7242.0,4399.0,150.0,6349.0,0.0,0.0,,11364.0,14057.0,
STS,2014,,-47287.0,3439.0,12005.0,4249.0,33367.0,0.0,0.0,0.0,,-1915.0,-51536.0,
STS,2015,,-19207.0,3385.0,80612.0,2884.0,4663.0,0.0,0.0,0.0,,66068.0,-22091.0,
STS,2016,,6683.0,679.0,-8344.0,9840.0,-54444.0,0.0,0.0,0.0,,-56105.0,-3157.0,
STS,2017,,-234675.0,642.0,164523.0,630.0,45992.0,0.0,0.0,0.0,,-24160.0,-235305.0,
STS,2018,,1163.0,829.0,-720.0,238.0,1.0,0.0,0.0,0.0,0.0,444.0,925.0,
STS,2019,,-323.0,80.0,-404.0,80.0,59.0,0.0,0.0,0.0,0.0,-668.0,-403.0,
STS,2020,,136.0,0.0,-116.0,0.0,84.0,0.0,0.0,0.0,0.0,104.0,136.0,
STS,2021,,821.0,0.0,-450.0,0.0,-134.0,0.0,0.0,0.0,0.0,237.0,821.0,
STS,2022,,-450.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,-394.0,-450.0,
STS,2023,,-1399.0,0.0,2.0,0.0,1390.0,1396.0,0.0,0.0,0.0,-7.0,-1399.0,
STS,2024,,-503.0,0.0,481.0,0.0,20.0,0.0,0.0,0.0,0.0,-2.0,-503.0,
STS,O4K,,11.0,0.0,-151.0,0.0,138.0,0.0,0.0,0.0,0.0,-2.0,11.0,
SUNEX,2009,,-248.0,597.0,-1738.0,1644.0,1482.0,500.0,0.0,,,-504.0,-1892.0,
SUNEX,2010,,4003.0,928.0,-5300.0,5400.0,1021.0,0.0,0.0,,,-276.0,-1397.0,
SUNEX,2011,,2393.0,1112.0,-2672.0,2713.0,292.0,445.0,0.0,,,13.0,-320.0,
SUNEX,2012,,941.0,1151.0,-2192.0,2241.0,1142.0,0.0,0.0,,,-109.0,-1300.0,
SUNEX,2013,,3377.0,1218.0,-3732.0,2962.0,1376.0,0.0,0.0,,,1021.0,415.0,
SUNEX,2014,,878.0,1384.0,-1389.0,1540.0,-589.0,0.0,0.0,0.0,,-1100.0,-662.0,
SUNEX,2015,,4828.0,1700.0,-2011.0,3020.0,-2797.0,0.0,0.0,0.0,,20.0,1808.0,
SUNEX,2016,,20.0,1773.0,-782.0,471.0,778.0,0.0,0.0,0.0,,16.0,-451.0,
SUNEX,2017,,46.0,1836.0,-495.0,360.0,469.0,0.0,0.0,0.0,,20.0,-314.0,
SUNEX,2018,,1613.0,1939.0,-1458.0,1582.0,-160.0,0.0,0.0,0.0,116.0,-5.0,-85.0,
SUNEX,2019,,1626.0,1920.0,-12827.0,12923.0,11256.0,0.0,365.0,0.0,154.0,55.0,-11451.0,
SUNEX,2020,,5018.0,2258.0,-5080.0,6192.0,1561.0,0.0,406.0,0.0,314.0,1499.0,-1488.0,
SUNEX,2021,,-12728.0,3627.0,-1918.0,2634.0,13887.0,0.0,812.0,0.0,616.0,-759.0,-15978.0,
SUNEX,2022,,2936.0,4085.0,-16520.0,17008.0,15631.0,0.0,2029.0,0.0,1414.0,2047.0,-15486.0,
SUNEX,2023,,23363.0,8160.0,-58724.0,40038.0,34614.0,0.0,5682.0,0.0,2466.0,-747.0,-19141.0,
SUNEX,2024,,6646.0,13672.0,-19852.0,20612.0,12320.0,0.0,0.0,0.0,4964.0,-886.0,-18930.0,
SUNEX,O4K,,12592.0,14816.0,-15021.0,15737.0,3288.0,0.0,0.0,0.0,5463.0,859.0,-8608.0,
SVE,2008,,,1575.0,,,,,,,,0.0,0.0,
SVE,2009,,4044.0,1725.0,-4870.0,4870.0,-1499.0,0.0,1254.0,,,-2325.0,-826.0,
SVE,2010,,-1249.0,2147.0,3101.0,40558.0,-1844.0,0.0,822.0,,,8.0,-41807.0,
SVE,2011,,-16405.0,2462.0,-6168.0,5474.0,32616.0,35560.0,428.0,0.0,,10043.0,-21879.0,
SVE,2012,,-8404.0,2239.0,15553.0,3702.0,-15394.0,0.0,0.0,0.0,,-8245.0,-12106.0,
SVE,2013,,-6819.0,1755.0,-1483.0,1524.0,7110.0,0.0,0.0,0.0,,-1192.0,-8343.0,
SVE,2014,,-1267.0,1890.0,-1868.0,2636.0,8123.0,0.0,0.0,0.0,,4988.0,-3903.0,
SVE,2015,,-2951.0,2987.0,-41754.0,41887.0,38943.0,45696.0,0.0,0.0,,-5762.0,-44838.0,
SVE,2016,,15770.0,3921.0,-4769.0,5015.0,-10382.0,803.0,0.0,0.0,,619.0,10755.0,
SVE,2017,,4356.0,6249.0,5338.0,404.0,-8047.0,0.0,0.0,0.0,,1647.0,3952.0,
SVE,2018,,-620.0,6343.0,-2644.0,2644.0,1003.0,0.0,0.0,0.0,319.0,-2261.0,-3583.0,
SVE,2019,,8160.0,5832.0,-690.0,806.0,-6868.0,0.0,0.0,0.0,346.0,602.0,7008.0,
SVE,2020,,343.0,5826.0,-2025.0,2025.0,2861.0,0.0,0.0,0.0,344.0,1179.0,-2026.0,
SVE,2021,,-3281.0,6345.0,-4485.0,18428.0,20223.0,34053.0,0.0,0.0,2519.0,12457.0,-24228.0,
SVE,2022,,2948.0,5869.0,-26969.0,36755.0,36817.0,0.0,0.0,0.0,617.0,12796.0,-34424.0,
SVE,2023,,-5345.0,6486.0,-72903.0,112601.0,53331.0,0.0,0.0,0.0,720.0,-24917.0,-118666.0,
SVE,2024,,14805.0,8090.0,-25888.0,41837.0,9668.0,0.0,2224.0,0.0,1311.0,-1415.0,-28343.0,
SVE,O4K,,17899.0,10047.0,-27494.0,30107.0,-1610.0,0.0,2224.0,0.0,1324.0,-11205.0,-13532.0,
SVRS,2015,,-4677.0,1233.0,-6913.0,6924.0,11797.0,12308.0,0.0,,,207.0,-11602.0,
SVRS,2016,,-5266.0,1062.0,-10816.0,4810.0,27420.0,28273.0,0.0,,,11338.0,-10076.0,
SVRS,2017,,-3419.0,1577.0,-3307.0,8310.0,272.0,755.0,0.0,0.0,,-6454.0,-11728.0,
SVRS,2018,,-9956.0,2568.0,-8286.0,8286.0,26946.0,27502.0,0.0,0.0,,8704.0,-18242.0,
SVRS,2019,,-7364.0,4496.0,-10725.0,10725.0,10353.0,422.0,0.0,0.0,611.0,-7736.0,-18700.0,
SVRS,2020,,-2729.0,4221.0,-6806.0,6818.0,15259.0,12534.0,0.0,0.0,312.0,5724.0,-9858.0,
SVRS,2021,,-3423.0,5461.0,-6772.0,6772.0,3869.0,4718.0,0.0,0.0,248.0,-6325.0,-10442.0,
SVRS,2022,,-1431.0,5837.0,-7589.0,7787.0,5234.0,101.0,0.0,0.0,330.0,-3786.0,-9548.0,
SVRS,2023,,3408.0,5584.0,-8732.0,8732.0,5344.0,0.0,0.0,0.0,362.0,20.0,-5686.0,
SVRS,2024,,4975.0,7468.0,-9031.0,9055.0,3527.0,0.0,0.0,0.0,168.0,-529.0,-4249.0,
SVRS,O4K,,7266.0,7313.0,-8783.0,8808.0,-131.0,0.0,0.0,0.0,146.0,-1648.0,-1688.0,
SYGNITY,2004,,77466.0,25342.0,-34244.0,48098.0,-30436.0,10104.0,0.0,0.0,,12786.0,29368.0,
SYGNITY,2005,,122822.0,21760.0,-59086.0,34832.0,-4027.0,2688.0,0.0,0.0,,59709.0,87990.0,
SYGNITY,2006,,-84844.0,68485.0,35849.0,91975.0,2199.0,6497.0,6946.0,0.0,,-46796.0,-176819.0,
SYGNITY,2007,,-6895.0,55690.0,-6363.0,31280.0,4805.0,10322.0,0.0,0.0,,-8453.0,-38175.0,
SYGNITY,2008,,58400.0,45054.0,29561.0,20069.0,-45208.0,30201.0,0.0,0.0,,42753.0,38331.0,
SYGNITY,2009,,4869.0,34616.0,20668.0,7090.0,-41850.0,0.0,0.0,0.0,,-16313.0,-2221.0,
SYGNITY,2010,,4895.0,26808.0,-6796.0,9702.0,-3503.0,0.0,0.0,0.0,,-5404.0,-4807.0,
SYGNITY,2011,,38793.0,26447.0,-25064.0,28285.0,-34664.0,0.0,0.0,5027.0,,-20935.0,10508.0,
SYGNITY,2012,,21959.0,17724.0,-12853.0,7585.0,-28215.0,0.0,0.0,0.0,,-19109.0,14374.0,
SYGNITY,2013,,7257.0,17062.0,-7017.0,12988.0,-6343.0,0.0,0.0,533.0,,-6103.0,-5731.0,
SYGNITY,2014,,-14321.0,15144.0,-12552.0,12694.0,13061.0,0.0,0.0,369.0,,-13812.0,-27015.0,
SYGNITY,2015,,85687.0,16980.0,-13313.0,13313.0,-14125.0,0.0,0.0,0.0,,58249.0,72374.0,
SYGNITY,2016,,-21482.0,13534.0,-12429.0,12489.0,10894.0,0.0,0.0,1297.0,,-23017.0,-33971.0,
SYGNITY,2017,,-11621.0,8064.0,-1747.0,1998.0,8314.0,9600.0,0.0,0.0,,-5054.0,-13619.0,
SYGNITY,2018,,18942.0,8026.0,-1771.0,1772.0,-33029.0,16913.0,0.0,0.0,0.0,-15858.0,17170.0,
SYGNITY,2019,,51959.0,16154.0,-1867.0,2067.0,-30144.0,0.0,0.0,0.0,8202.0,19948.0,41690.0,
SYGNITY,2020,,20204.0,11822.0,-1964.0,1954.0,-31923.0,0.0,0.0,0.0,8662.0,-13683.0,9588.0,
SYGNITY,2021,,44722.0,10756.0,-8052.0,8042.0,-26950.0,0.0,0.0,0.0,8386.0,9720.0,28294.0,
SYGNITY,2022,,58191.0,10000.0,-4416.0,4418.0,-18230.0,0.0,0.0,0.0,5974.0,35545.0,47799.0,
SYGNITY,2024,,84087.0,14916.0,-37339.0,3054.0,-18465.0,0.0,0.0,541.0,4859.0,28283.0,76174.0,
SYGNITY,O4K,,81818.0,15173.0,-8476.0,1967.0,-18834.0,0.0,0.0,541.0,4949.0,54508.0,74902.0,
SYNEKTIK,2009,,4369.0,97.0,-155.0,155.0,1108.0,2150.0,369.0,,,5322.0,4214.0,
SYNEKTIK,2010,,-1018.0,658.0,-1048.0,1138.0,-2806.0,0.0,521.0,,,-4872.0,-2156.0,
SYNEKTIK,2011,,7151.0,997.0,-15136.0,15152.0,24192.0,16382.0,0.0,,,16207.0,-8001.0,
SYNEKTIK,2012,,2667.0,2937.0,-3705.0,3206.0,-2674.0,0.0,0.0,0.0,,-3712.0,-539.0,
SYNEKTIK,2013,,6432.0,3107.0,-20640.0,20856.0,34138.0,30030.0,0.0,0.0,,19930.0,-14424.0,
SYNEKTIK,2014,,11962.0,3893.0,-15145.0,15118.0,1066.0,0.0,0.0,0.0,,-2117.0,-3156.0,
SYNEKTIK,2015,,5722.0,4345.0,-11491.0,10580.0,-4896.0,0.0,0.0,0.0,,-10665.0,-4858.0,
SYNEKTIK,2016,,-8062.0,2090.0,-7158.0,6981.0,3198.0,0.0,0.0,0.0,,-12022.0,-15043.0,
SYNEKTIK,2017,,14769.0,2485.0,579.0,6691.0,-3916.0,0.0,0.0,0.0,,11432.0,8078.0,
SYNEKTIK,2018,,5224.0,7343.0,-16454.0,2374.0,8438.0,0.0,0.0,0.0,0.0,-2792.0,2850.0,
SYNEKTIK,2019,,13547.0,5236.0,-5314.0,5514.0,-4973.0,0.0,0.0,0.0,653.0,3260.0,7380.0,
SYNEKTIK,2020,,8548.0,6536.0,-4302.0,5116.0,-1931.0,0.0,3070.0,0.0,2400.0,2315.0,1032.0,
SYNEKTIK,2021,,21710.0,7975.0,-3234.0,3430.0,-11073.0,0.0,3838.0,0.0,3981.0,7403.0,14299.0,
SYNEKTIK,2022,,-6184.0,12039.0,-4551.0,10222.0,2143.0,0.0,3838.0,0.0,6987.0,-8592.0,-23393.0,
SYNEKTIK,2023,,96128.0,14778.0,-11547.0,9685.0,-31596.0,0.0,5117.0,0.0,4197.0,52985.0,82246.0,
SYNEKTIK,2024,,89609.0,16533.0,-34768.0,44870.0,-33173.0,0.0,25843.0,0.0,4591.0,21668.0,40148.0,
SYNEKTIK,O4K,,87119.0,18741.0,-33473.0,44997.0,-69752.0,0.0,70365.0,0.0,5835.0,-16106.0,36287.0,
TALEX,2004,,7592.0,3345.0,-2801.0,3041.0,-2435.0,0.0,1500.0,0.0,,2356.0,4551.0,
TALEX,2005,,-2231.0,3183.0,-4373.0,4878.0,-751.0,0.0,390.0,0.0,,-7355.0,-7109.0,
TALEX,2006,,9770.0,2501.0,-1341.0,1753.0,-360.0,0.0,360.0,0.0,,8069.0,8017.0,
TALEX,2007,,10523.0,2606.0,-850.0,1070.0,-318.0,0.0,0.0,0.0,,9355.0,9453.0,
TALEX,2008,,5628.0,3149.0,-1386.0,1299.0,-3497.0,0.0,3000.0,0.0,,745.0,4329.0,
TALEX,2009,,-2011.0,3000.0,-1097.0,1241.0,-3815.0,0.0,3000.0,0.0,,-6923.0,-3252.0,
TALEX,2010,,2955.0,3084.0,-2274.0,6088.0,1207.0,0.0,0.0,0.0,,1888.0,-3133.0,
TALEX,2011,,-7563.0,3704.0,-5093.0,4269.0,-1223.0,0.0,1500.0,0.0,,-13879.0,-11832.0,
TALEX,2012,,7770.0,4078.0,-2332.0,2420.0,-1401.0,0.0,600.0,0.0,,4037.0,5350.0,
TALEX,2013,,15411.0,2633.0,-4006.0,4053.0,-1298.0,0.0,900.0,0.0,,10107.0,11358.0,
TALEX,2014,,10756.0,3256.0,-15275.0,15333.0,5695.0,0.0,3894.0,0.0,,1176.0,-4577.0,
TALEX,2015,,5870.0,4935.0,-26647.0,26790.0,7920.0,0.0,2694.0,0.0,,-12857.0,-20920.0,
TALEX,2016,,10951.0,6279.0,-1385.0,1463.0,-9803.0,0.0,3891.0,0.0,,-237.0,9488.0,
TALEX,2017,,10328.0,5908.0,-1949.0,1839.0,-8546.0,0.0,1646.0,0.0,,-167.0,8489.0,
TALEX,2018,,12216.0,5922.0,-6464.0,6697.0,-7048.0,0.0,3600.0,0.0,1675.0,-1296.0,3844.0,
TALEX,2019,,8865.0,6682.0,-1228.0,3372.0,-6696.0,0.0,3900.0,0.0,2200.0,941.0,3293.0,
TALEX,2020,,6137.0,6338.0,-124.0,920.0,-7982.0,0.0,1800.0,0.0,2420.0,-1969.0,2797.0,
TALEX,2021,,5673.0,5473.0,-702.0,900.0,-5378.0,0.0,2100.0,0.0,2433.0,-407.0,2340.0,
TALEX,2022,,4339.0,5647.0,-2224.0,2345.0,-1853.0,0.0,0.0,0.0,2519.0,262.0,-525.0,
TALEX,2023,,-196.0,3888.0,561.0,385.0,-2334.0,0.0,0.0,0.0,2063.0,-1969.0,-2644.0,
TALEX,2024,,6239.0,3355.0,6183.0,1060.0,-8885.0,0.0,2700.0,0.0,1879.0,3537.0,3300.0,
TALEX,O4K,,-1336.0,3432.0,-2077.0,2342.0,-2826.0,0.0,2700.0,0.0,1768.0,-6239.0,-5446.0,
TARCZYNSKI,2010,,18274.0,10007.0,-28698.0,29480.0,10409.0,9999.0,4252.0,,,-15.0,-11206.0,
TARCZYNSKI,2011,,8601.0,11136.0,-13083.0,17596.0,4095.0,10004.0,3999.0,,,-387.0,-8995.0,
TARCZYNSKI,2012,,34355.0,12107.0,-9073.0,9668.0,-26688.0,0.0,4506.0,0.0,,-1406.0,24687.0,
TARCZYNSKI,2013,,28291.0,15596.0,-48178.0,51669.0,42236.0,43465.0,1269.0,0.0,,22349.0,-23378.0,
TARCZYNSKI,2014,,39272.0,20171.0,-69202.0,69198.0,14821.0,0.0,0.0,0.0,,-15109.0,-29926.0,
TARCZYNSKI,2015,,25021.0,22470.0,-25413.0,25312.0,2485.0,0.0,0.0,0.0,,2093.0,-291.0,
TARCZYNSKI,2016,,39483.0,25812.0,-27119.0,26426.0,-4737.0,0.0,7375.0,0.0,,7627.0,13057.0,
TARCZYNSKI,2017,,88833.0,28909.0,-48894.0,49791.0,-41620.0,0.0,7375.0,0.0,,-1681.0,39042.0,
TARCZYNSKI,2018,,31537.0,28477.0,-47342.0,76150.0,30442.0,0.0,0.0,0.0,17133.0,14637.0,-61746.0,
TARCZYNSKI,2019,,59276.0,29407.0,-77861.0,79371.0,13894.0,0.0,5673.0,0.0,15738.0,-4691.0,-35833.0,
TARCZYNSKI,2020,,120891.0,36531.0,-103757.0,101547.0,-19734.0,0.0,0.0,0.0,13673.0,-2600.0,5671.0,
TARCZYNSKI,2021,,140154.0,38727.0,-200953.0,193557.0,47312.0,0.0,17020.0,0.0,20361.0,-13487.0,-73764.0,
TARCZYNSKI,2022,,147857.0,42615.0,-184395.0,210457.0,38697.0,0.0,22694.0,0.0,22586.0,2159.0,-85186.0,
TARCZYNSKI,2023,,228933.0,53051.0,-179850.0,226169.0,-49416.0,0.0,24963.0,0.0,29670.0,-333.0,-26906.0,
TARCZYNSKI,2024,,283248.0,74223.0,-309859.0,308173.0,29739.0,0.0,32906.0,0.0,29245.0,3128.0,-54170.0,
TARCZYNSKI,O4K,,319745.0,79506.0,-326624.0,322096.0,15401.0,0.0,32906.0,0.0,29983.0,8522.0,-32334.0,
TAURON,2009,,1963199.0,1321028.0,-1354024.0,1440255.0,-543464.0,0.0,51167.0,0.0,,65711.0,522944.0,
TAURON,2010,,2520345.0,1358778.0,-1508476.0,1518088.0,-512864.0,0.0,0.0,0.0,,499005.0,1002257.0,
TAURON,2011,,2208926.0,1411097.0,-5689534.0,2450259.0,2510039.0,0.0,262882.0,0.0,,-970569.0,-241333.0,
TAURON,2012,,3520329.0,1686204.0,-3282929.0,3335047.0,148438.0,0.0,543290.0,0.0,,385838.0,185282.0,
TAURON,2013,,4079082.0,1727069.0,-4180488.0,3933673.0,-249100.0,0.0,350510.0,0.0,,-350506.0,145409.0,
TAURON,2014,,2617907.0,1796917.0,-3386733.0,3464578.0,1635749.0,0.0,334217.0,0.0,,866923.0,-846671.0,
TAURON,2015,,3387458.0,5428675.0,-3942122.0,3973510.0,-525692.0,0.0,262882.0,0.0,,-1080356.0,-586052.0,
TAURON,2016,,3064215.0,1668726.0,-3627458.0,3516296.0,590261.0,0.0,0.0,0.0,,27018.0,-452081.0,
TAURON,2017,,3558667.0,1693468.0,-3871676.0,3561758.0,759629.0,0.0,0.0,0.0,,446620.0,-3091.0,
TAURON,2018,,2056766.0,1721783.0,-3221547.0,3575711.0,1171400.0,0.0,0.0,0.0,23521.0,6619.0,-1542466.0,
TAURON,2019,,2035575.0,1991733.0,-4534738.0,4035132.0,2894792.0,0.0,0.0,0.0,75047.0,395629.0,-2074604.0,
TAURON,2020,,4041979.0,1954142.0,-3976568.0,3907608.0,-373635.0,0.0,0.0,0.0,102085.0,-308224.0,32286.0,
TAURON,2021,,5002000.0,2100000.0,-3103000.0,3255000.0,-2003000.0,0.0,0.0,0.0,117000.0,-104000.0,1630000.0,
TAURON,2022,,2775000.0,2216000.0,-3976000.0,3879000.0,1518000.0,0.0,0.0,0.0,126000.0,317000.0,-1230000.0,
TAURON,2023,,4616000.0,2226000.0,-4794000.0,4841000.0,286000.0,0.0,0.0,0.0,105000.0,108000.0,-330000.0,
TAURON,2024,,7972000.0,2349000.0,-4718000.0,4741000.0,-3745000.0,0.0,0.0,0.0,122000.0,-491000.0,3109000.0,
TAURON,O4K,,7639000.0,2367000.0,-5114000.0,5134000.0,-2012000.0,0.0,0.0,0.0,134000.0,513000.0,2371000.0,
TEN,2015,,4412.0,578.0,-1097.0,1097.0,-2713.0,0.0,0.0,,,602.0,3315.0,
TEN,2016,,2589.0,534.0,-764.0,764.0,-2729.0,0.0,0.0,,,-904.0,1825.0,
TEN,2017,,7674.0,578.0,-448.0,448.0,-2420.0,5.0,2863.0,0.0,,4806.0,7226.0,
TEN,2018,,41240.0,697.0,-1766.0,1766.0,-6309.0,0.0,6309.0,0.0,0.0,33165.0,39474.0,
TEN,2019,,66439.0,1150.0,-3543.0,3463.0,-27309.0,0.0,27311.0,0.0,0.0,35587.0,62976.0,
TEN,2020,,193714.0,3086.0,-4598.0,3792.0,-28243.0,0.0,27372.0,0.0,641.0,160873.0,189281.0,
TEN,2021,,200404.0,7987.0,-222005.0,24386.0,-75070.0,0.0,72673.0,0.0,2129.0,-96671.0,173889.0,
TEN,2022,,137947.0,16475.0,-55504.0,39626.0,-95218.0,3.0,72318.0,18636.0,3959.0,-12775.0,94362.0,
