Nazwa,Ticker,Kwartały,Data,Przychody ze sprzedaży,Zysk ze sprzedaży,Zysk operacyjny (EBIT),Zysk z działalności gospodarczej,Zysk przed opodatkowaniem,Zysk netto,EBITDA
TOYA,TOYA,2017/Q4,2018-03-15,89471.0,10256.0,10843.0,10717.0,10717.0,8261.0,
TOYA,TOYA,2018/Q4,2019-03-28,102294.0,10560.0,10717.0,10356.0,10356.0,8327.0,
TOYA,TOYA,2019/Q4,2020-03-26,114800.0,14174.0,12208.0,11710.0,11710.0,9072.0,
TOYA,TOYA,2020/Q4,2021-04-08,157149.0,23216.0,24407.0,24070.0,24070.0,19133.0,
TOYA,TOYA,2021/Q4,2022-03-24,174739.0,22515.0,21824.0,21293.0,21293.0,16692.0,
TOYA,TOYA,2022/Q4,2023-03-23,214804.0,25957.0,25436.0,22820.0,22820.0,18135.0,
TOYA,TOYA,2023/Q4,2024-03-28,177703.0,17938.0,18181.0,17942.0,17942.0,14879.0,
TOYA,TOYA,2024/Q4,2025-03-27,210902.0,17100.0,17835.0,16915.0,16915.0,13301.0,
TORPOL,TORPOL,2014/Q4,2015-03-23,368934.0,15294.0,15387.0,15998.0,15998.0,13493.0,
TORPOL,TORPOL,2015/Q4,2016-03-21,395361.0,9253.0,9280.0,7416.0,7416.0,5373.0,
TORPOL,TORPOL,2016/Q4,2017-03-22,273051.0,10742.0,11009.0,9122.0,9122.0,6240.0,
TORPOL,TORPOL,2017/Q4,2018-03-23,370523.0,-1622.0,-1611.0,-1122.0,-1122.0,-13478.0,
TORPOL,TORPOL,2018/Q4,2019-03-15,555429.0,40618.0,40468.0,38154.0,38154.0,14475.0,
TORPOL,TORPOL,2019/Q4,2020-03-13,540534.0,11310.0,11662.0,9209.0,9209.0,6998.0,
TORPOL,TORPOL,2020/Q4,2021-03-12,405943.0,28244.0,26977.0,26018.0,26018.0,22285.0,
TORPOL,TORPOL,2021/Q4,2022-03-11,348713.0,61078.0,57548.0,56140.0,56140.0,41109.0,
TORPOL,TORPOL,2022/Q4,2023-03-10,352979.0,99515.0,98129.0,98871.0,98871.0,78061.0,
TORPOL,TORPOL,2023/Q4,2024-03-22,419137.0,48189.0,48904.0,51474.0,51474.0,40895.0,
TORPOL,TORPOL,2024/Q4,2025-03-21,552267.0,36666.0,31938.0,33048.0,33048.0,28319.0,
TAURONPE,TAURON,2010/Q4,2011-03-15,4478004.0,280888.0,271331.0,211734.0,211734.0,166319.0,
TAURONPE,TAURON,2011/Q4,2012-03-19,5588381.0,311491.0,324564.0,318479.0,318479.0,246578.0,
TAURONPE,TAURON,2012/Q4,2013-03-15,6527014.0,338834.0,320825.0,256607.0,256607.0,208230.0,
TAURONPE,TAURON,2013/Q4,2014-03-18,4921691.0,260948.0,224963.0,142507.0,142507.0,85759.0,
TAURONPE,TAURON,2014/Q4,2015-03-12,4837662.0,219326.0,283172.0,185719.0,185719.0,132502.0,
TAURONPE,TAURON,2015/Q4,2016-03-09,4740983.0,-3433205.0,-3425468.0,-3324766.0,-3324766.0,-2883370.0,
TAURONPE,TAURON,2016/Q4,2017-03-15,4522744.0,322047.0,278581.0,139317.0,139317.0,94005.0,
TAURONPE,TAURON,2017/Q4,2018-03-13,4544709.0,213802.0,185674.0,235140.0,235140.0,188716.0,
TAURONPE,TAURON,2018/Q4,2019-04-03,4819946.0,-524651.0,-514873.0,-583548.0,-583548.0,-647214.0,
TAURONPE,TAURON,2019/Q4,2020-04-01,4298646.0,-2072505.0,-1023341.0,-1120620.0,-1120620.0,-866174.0,
TAURONPE,TAURON,2020/Q4,2021-03-31,5490572.0,-2730238.0,-2693510.0,-3051531.0,-3051531.0,-2547677.0,
TAURONPE,TAURON,2021/Q4,2022-03-30,7750403.0,-108467.0,-108859.0,-112832.0,-112832.0,-111534.0,
TAURONPE,TAURON,2022/Q4,2023-03-29,9495000.0,-632000.0,-56000.0,-538000.0,-538000.0,-531000.0,
TAURONPE,TAURON,2023/Q4,2024-04-18,12091000.0,138000.0,-431000.0,-713000.0,-713000.0,-585000.0,
TAURONPE,TAURON,2024/Q4,2025-04-16,9873000.0,1303000.0,1346000.0,1155000.0,1155000.0,797000.0,
TRAKCJA,TRAKCJA,2007/Q4,2008-05-13,225569.0,9990.0,7993.0,10035.0,10035.0,8500.0,
TRAKCJA,TRAKCJA,2008/Q4,2009-02-27,246651.0,9047.0,6320.0,17890.0,17890.0,14217.0,
TRAKCJA,TRAKCJA,2009/Q4,2010-03-19,186847.0,19661.0,18848.0,21454.0,21454.0,17854.0,
TRAKCJA,TRAKCJA,2010/Q4,2011-03-18,217691.0,18441.0,20111.0,15750.0,15750.0,13064.0,
TRAKCJA,TRAKCJA,2011/Q4,2012-03-20,748745.0,-26163.0,80956.0,54744.0,54744.0,48191.0,
TRAKCJA,TRAKCJA,2012/Q4,2013-03-20,358984.0,-19726.0,-20464.0,-25952.0,-25952.0,-33819.0,
TRAKCJA,TRAKCJA,2013/Q4,2014-03-21,587801.0,10870.0,9846.0,4921.0,4921.0,15757.0,
TRAKCJA,TRAKCJA,2014/Q4,2015-03-16,562727.0,77042.0,32582.0,28838.0,28838.0,17108.0,
TRAKCJA,TRAKCJA,2015/Q4,2016-03-21,432553.0,39357.0,27835.0,26505.0,26505.0,13493.0,
TRAKCJA,TRAKCJA,2016/Q4,2017-03-21,493610.0,19143.0,14565.0,11693.0,11693.0,9013.0,
TRAKCJA,TRAKCJA,2017/Q4,2018-03-28,424535.0,25638.0,23989.0,22357.0,22357.0,23740.0,
TRAKCJA,TRAKCJA,2018/Q4,2019-04-30,463476.0,-141517.0,-109908.0,-113659.0,-113659.0,-96711.0,
TRAKCJA,TRAKCJA,2019/Q4,2020-04-21,358382.0,-57040.0,-204667.0,-212543.0,-212543.0,-204165.0,
TRAKCJA,TRAKCJA,2020/Q4,2021-04-15,381535.0,-29187.0,-68689.0,-78776.0,-78776.0,-73609.0,
TRAKCJA,TRAKCJA,2021/Q4,2022-04-27,456367.0,10067.0,36828.0,28248.0,28248.0,18784.0,
TRAKCJA,TRAKCJA,2022/Q4,2023-04-05,530612.0,16616.0,4418.0,-5224.0,-5224.0,-21681.0,
TRAKCJA,TRAKCJA,2023/Q4,2024-04-18,692015.0,56732.0,62843.0,52909.0,52909.0,46280.0,
TRAKCJA,TRAKCJA,2024/Q4,2025-04-16,736549.0,37911.0,30962.0,23422.0,23422.0,24751.0,
TRANSPOL,TRANS-POLONIA,2010/Q4,2011-03-21,6814.0,113.0,160.0,174.0,174.0,316.0,
TRANSPOL,TRANS-POLONIA,2011/Q4,2012-03-20,15194.0,2000.0,1888.0,1803.0,1803.0,835.0,
TRANSPOL,TRANS-POLONIA,2012/Q4,2013-03-20,11442.0,246.0,421.0,394.0,394.0,-344.0,
TRANSPOL,TRANS-POLONIA,2013/Q4,2014-03-20,16053.0,1024.0,916.0,985.0,985.0,777.0,
TRANSPOL,TRANS-POLONIA,2014/Q4,2015-03-20,15774.0,946.0,943.0,483.0,483.0,312.0,
TRANSPOL,TRANS-POLONIA,2015/Q4,2016-03-18,16638.0,160.0,-393.0,-596.0,-596.0,-554.0,
TRANSPOL,TRANS-POLONIA,2016/Q4,2017-03-31,50165.0,3591.0,7222.0,5183.0,5183.0,4383.0,
TRANSPOL,TRANS-POLONIA,2017/Q4,2018-04-06,56521.0,3005.0,3790.0,3671.0,3671.0,2535.0,
TRANSPOL,TRANS-POLONIA,2018/Q4,2019-04-08,61305.0,3534.0,3689.0,2955.0,2955.0,2221.0,
TRANSPOL,TRANS-POLONIA,2019/Q4,2020-04-08,65841.0,4245.0,5353.0,4364.0,4364.0,3327.0,
TRANSPOL,TRANS-POLONIA,2020/Q4,2021-04-23,57335.0,5594.0,6814.0,5811.0,5811.0,5445.0,
TRANSPOL,TRANS-POLONIA,2021/Q4,2022-04-26,35813.0,-539.0,675.0,733.0,733.0,768.0,
TRANSPOL,TRANS-POLONIA,2022/Q4,2023-04-26,52004.0,960.0,546.0,1989.0,1989.0,1133.0,
TRANSPOL,TRANS-POLONIA,2023/Q4,2024-04-24,51030.0,-1888.0,93.0,2365.0,2365.0,1535.0,
TRANSPOL,TRANS-POLONIA,2024/Q4,2025-04-25,52057.0,-726.0,290.0,600.0,600.0,396.0,
TERMOREX,TERMO-REX,2012/Q4,2013-02-14,5253.0,912.0,642.0,478.0,478.0,537.0,
TERMOREX,TERMO-REX,2013/Q4,2014-02-14,4743.0,-810.0,-1585.0,-1557.0,-1557.0,-1549.0,
TERMOREX,TERMO-REX,2014/Q4,2015-02-12,5063.0,-237.0,-76.0,122.0,122.0,105.0,
TERMOREX,TERMO-REX,2015/Q4,2016-03-21,5910.0,-16.0,-374.0,-430.0,-430.0,-382.0,
TERMOREX,TERMO-REX,2016/Q4,2017-03-17,9425.0,995.0,938.0,950.0,950.0,767.0,
TERMOREX,TERMO-REX,2017/Q4,2018-04-27,9982.0,-254.0,-277.0,-531.0,-531.0,-556.0,
TERMOREX,TERMO-REX,2018/Q4,2019-04-29,13666.0,-380.0,-541.0,-587.0,-587.0,-407.0,
TERMOREX,TERMO-REX,2019/Q4,2020-04-20,16718.0,-1067.0,-1069.0,1579.0,1579.0,1592.0,
TERMOREX,TERMO-REX,2020/Q4,2021-04-26,23140.0,3301.0,3092.0,3200.0,3200.0,2329.0,
TERMOREX,TERMO-REX,2021/Q4,2022-04-29,12095.0,1169.0,1177.0,1304.0,1304.0,1103.0,
TERMOREX,TERMO-REX,2022/Q4,2023-04-27,15686.0,1586.0,1648.0,1778.0,1778.0,1139.0,
TERMOREX,TERMO-REX,2023/Q4,2024-04-24,10077.0,542.0,86.0,252.0,252.0,220.0,
TERMOREX,TERMO-REX,2024/Q4,2025-04-14,7233.0,1194.0,344.0,1515.0,1515.0,1049.0,
TESGAS,TESGAS,2009/Q4,2010-02-15,29645.0,1965.0,2339.0,2174.0,2174.0,1715.0,
TESGAS,TESGAS,2010/Q4,2011-03-15,72524.0,7739.0,7772.0,8467.0,8467.0,7094.0,
TESGAS,TESGAS,2011/Q4,2012-03-20,47914.0,9653.0,8100.0,8115.0,8115.0,6445.0,
TESGAS,TESGAS,2012/Q4,2013-03-21,28754.0,2255.0,1162.0,3680.0,3680.0,3446.0,
TESGAS,TESGAS,2013/Q4,2014-03-21,19377.0,376.0,1562.0,2622.0,2622.0,3588.0,
TESGAS,TESGAS,2014/Q4,2015-03-20,27655.0,721.0,3122.0,2552.0,2552.0,2334.0,
TESGAS,TESGAS,2015/Q4,2016-03-21,27417.0,2560.0,2448.0,2513.0,2513.0,2733.0,
TESGAS,TESGAS,2016/Q4,2017-03-24,17564.0,-1512.0,-1726.0,-1832.0,-1832.0,-1645.0,
TESGAS,TESGAS,2017/Q4,2018-03-23,19183.0,1.0,238.0,281.0,281.0,521.0,
TESGAS,TESGAS,2018/Q4,2019-03-22,21365.0,1928.0,1348.0,1286.0,1286.0,1319.0,
TESGAS,TESGAS,2019/Q4,2020-03-27,34099.0,2483.0,1573.0,1402.0,1402.0,1163.0,
TESGAS,TESGAS,2020/Q4,2021-04-07,26296.0,1986.0,1544.0,1429.0,1429.0,2039.0,
TESGAS,TESGAS,2021/Q4,2022-03-25,32048.0,3053.0,3246.0,3141.0,3141.0,2914.0,
TESGAS,TESGAS,2022/Q4,2023-04-28,36845.0,411.0,92.0,-488.0,-488.0,-425.0,
TESGAS,TESGAS,2023/Q4,2024-04-16,34789.0,5374.0,4304.0,4133.0,4133.0,2854.0,
TESGAS,TESGAS,2024/Q4,2025-04-25,20213.0,392.0,-323.0,-346.0,-346.0,-481.0,
TEXT,TXT,2012/Q4,2013-05-14,3980.0,2356.0,1810.0,1833.0,1833.0,1361.0,
TEXT,TXT,2013/Q4,2014-06-18,6494.0,3146.0,3576.0,3597.0,3597.0,2859.0,
TEXT,TXT,2014/Q4,2015-06-18,10542.0,7135.0,7041.0,7068.0,7068.0,5648.0,
TEXT,TXT,2015/Q4,2016-06-17,15607.0,9711.0,9720.0,10223.0,10223.0,8110.0,
TEXT,TXT,2016/Q4,2017-06-14,21533.0,14965.0,14974.0,14989.0,14989.0,12037.0,
TEXT,TXT,2017/Q4,2018-06-19,22982.0,15974.0,15982.0,15880.0,15880.0,12802.0,
TEXT,TXT,2018/Q4,2019-06-25,29424.0,18767.0,18768.0,18853.0,18853.0,15178.0,
TEXT,TXT,2019/Q4,2020-06-30,36014.0,23695.0,23655.0,23560.0,23560.0,29222.0,
TEXT,TXT,2020/Q4,2021-06-25,48052.0,29553.0,29531.0,29432.0,29432.0,27515.0,
TEXT,TXT,2021/Q4,2022-06-30,61817.0,33324.0,32247.0,32617.0,32617.0,30306.0,
TEXT,TXT,2022/Q4,2023-07-03,88530.0,53238.0,53301.0,53089.0,53089.0,49607.0,
TEXT,TXT,2023/Q4,2024-06-28,83309.0,40875.0,40908.0,40887.0,40887.0,38049.0,
TEXT,TXT,2024/Q4,2025-06-27,89009.0,40791.0,40796.0,40425.0,40425.0,36824.0,
UNICREDIT,UNICREDIT,2010/Q4,2011-03-23,,,,,,1589161.0,
UNICREDIT,UNICREDIT,2011/Q4,2012-03-27,,,,,,-763250.0,
UNICREDIT,UNICREDIT,2012/Q4,2013-03-15,,,,,,-3350149.0,
UNICREDIT,UNICREDIT,2013/Q4,2014-03-15,,,,,,-62967643.0,
UNICREDIT,UNICREDIT,2014/Q4,2015-02-11,,,,,,2979348.0,
UNICREDIT,UNICREDIT,2015/Q4,2016-02-09,,,,,,-609395.0,
UNICREDIT,UNICREDIT,2016/Q4,2017-02-12,,,,,,-55751248.0,
UNICREDIT,UNICREDIT,2017/Q4,2018-02-08,,,,,,3586974.0,
UNICREDIT,UNICREDIT,2018/Q4,2019-02-06,,,,,,7641100.0,
UNICREDIT,UNICREDIT,2019/Q4,2020-02-06,,,,,,-4526786.0,
UNICREDIT,UNICREDIT,2020/Q4,2021-02-10,,,,,,-1642869.0,
UNICREDIT,UNICREDIT,2021/Q4,2022-01-28,,,,,,-6581741.0,
UNICREDIT,UNICREDIT,2022/Q4,2023-02-15,,,,,,11565293.0,
UNICREDIT,UNICREDIT,2023/Q4,2024-02-02,,,,,,12243968.0,
UNICREDIT,UNICREDIT,2024/Q4,2025-02-11,,,,,,8563092.0,
ULTGAMES,ULG,2017/Q4,2018-02-14,577.0,307.0,307.0,414.0,414.0,377.0,
ULTGAMES,ULG,2018/Q4,2019-03-13,1146.0,731.0,455.0,943.0,943.0,761.0,
ULTGAMES,ULG,2019/Q4,2020-03-31,3142.0,1572.0,1589.0,1742.0,1742.0,1293.0,
ULTGAMES,ULG,2020/Q4,2021-04-20,5063.0,-1392.0,1184.0,32919.0,32919.0,26099.0,
ULTGAMES,ULG,2021/Q4,2022-04-15,6817.0,557.0,579.0,792.0,792.0,761.0,
ULTGAMES,ULG,2022/Q4,2023-04-14,7069.0,1162.0,729.0,-15750.0,-15750.0,-12961.0,
ULTGAMES,ULG,2023/Q4,2024-04-19,5924.0,488.0,-465.0,-8207.0,-8207.0,-6655.0,
ULTGAMES,ULG,2024/Q4,2025-04-11,8167.0,301.0,218.0,156.0,156.0,63.0,
ULMA,ULMA-CONSTRUCCION,2005/Q4,2006-02-14,28310.0,7766.0,7616.0,6994.0,6994.0,5771.0,
ULMA,ULMA-CONSTRUCCION,2006/Q4,2007-02-26,50717.0,14559.0,14430.0,13107.0,13107.0,10590.0,
ULMA,ULMA-CONSTRUCCION,2007/Q4,2008-02-22,61797.0,16113.0,14810.0,13986.0,13986.0,11791.0,
ULMA,ULMA-CONSTRUCCION,2008/Q4,2009-02-27,53494.0,7922.0,4430.0,967.0,967.0,1370.0,
ULMA,ULMA-CONSTRUCCION,2009/Q4,2010-03-19,49710.0,4722.0,4056.0,914.0,914.0,896.0,
ULMA,ULMA-CONSTRUCCION,2010/Q4,2011-03-09,60037.0,12973.0,13056.0,9196.0,9196.0,7240.0,
ULMA,ULMA-CONSTRUCCION,2011/Q4,2012-03-12,85818.0,23737.0,23657.0,20755.0,20755.0,16369.0,
ULMA,ULMA-CONSTRUCCION,2012/Q4,2013-03-12,65811.0,6455.0,7215.0,5950.0,5950.0,4829.0,
ULMA,ULMA-CONSTRUCCION,2013/Q4,2014-03-21,52327.0,-666.0,567.0,-85.0,-85.0,40.0,
ULMA,ULMA-CONSTRUCCION,2014/Q4,2015-03-19,48740.0,3260.0,3981.0,3425.0,3425.0,2560.0,
ULMA,ULMA-CONSTRUCCION,2015/Q4,2016-03-18,46696.0,5471.0,5943.0,5351.0,5351.0,3873.0,
ULMA,ULMA-CONSTRUCCION,2016/Q4,2017-03-16,46691.0,3586.0,6138.0,6066.0,6066.0,4575.0,
ULMA,ULMA-CONSTRUCCION,2017/Q4,2018-03-27,57963.0,20252.0,16417.0,16254.0,16254.0,13166.0,
ULMA,ULMA-CONSTRUCCION,2018/Q4,2019-03-28,58851.0,16162.0,14804.0,15824.0,15824.0,12725.0,
ULMA,ULMA-CONSTRUCCION,2019/Q4,2020-03-24,65068.0,22405.0,20400.0,20337.0,20337.0,16282.0,
ULMA,ULMA-CONSTRUCCION,2020/Q4,2021-04-01,45846.0,4899.0,6185.0,5708.0,5708.0,4284.0,
ULMA,ULMA-CONSTRUCCION,2021/Q4,2022-03-31,65196.0,12356.0,11904.0,11508.0,11508.0,8810.0,
ULMA,ULMA-CONSTRUCCION,2022/Q4,2023-04-06,50969.0,5053.0,9710.0,10594.0,10594.0,8517.0,
ULMA,ULMA-CONSTRUCCION,2023/Q4,2024-04-09,63460.0,12765.0,12174.0,12416.0,12416.0,10126.0,
ULMA,ULMA-CONSTRUCCION,2024/Q4,2025-04-03,64880.0,8194.0,7750.0,7346.0,7346.0,5914.0,
UNFOLD,UNF,2010/Q4,2011-02-14,2.0,-140.0,-411.0,1181.0,1181.0,930.0,
UNFOLD,UNF,2011/Q4,2012-02-10,61.0,-46.0,-125.0,1534.0,1534.0,1524.0,
UNFOLD,UNF,2012/Q4,2013-02-14,0.0,-65.0,-70.0,29.0,29.0,7.0,
UNFOLD,UNF,2013/Q4,2014-02-14,0.0,-39.0,-41.0,985.0,985.0,871.0,
UNFOLD,UNF,2014/Q4,2015-02-13,0.0,-23.0,-186.0,868.0,868.0,276.0,
UNFOLD,UNF,2015/Q4,2016-02-15,0.0,-84.0,-109.0,984.0,984.0,711.0,
UNFOLD,UNF,2016/Q4,2017-03-21,903.0,-1062.0,-928.0,-919.0,-919.0,-593.0,
UNFOLD,UNF,2017/Q4,2018-04-30,7367.0,6525.0,6379.0,6470.0,6470.0,5180.0,
UNFOLD,UNF,2018/Q4,2019-04-24,1142.0,-1892.0,-1954.0,-1843.0,-1843.0,-476.0,
UNFOLD,UNF,2019/Q4,2020-04-30,-103.0,-7800.0,-7800.0,-7686.0,-7686.0,-7462.0,
UNFOLD,UNF,2020/Q4,2021-02-26,916.0,-393.0,-211.0,-139.0,-139.0,-277.0,
UNFOLD,UNF,2021/Q4,2022-03-16,31085.0,29065.0,29251.0,29297.0,29297.0,29478.0,
UNFOLD,UNF,2022/Q4,2023-04-12,670.0,-3976.0,-3985.0,-4677.0,-4677.0,-4472.0,
UNFOLD,UNF,2023/Q4,2024-04-12,1853.0,-13060.0,-13065.0,-13804.0,-13804.0,-13785.0,
UNFOLD,UNF,2024/Q4,2025-04-09,1083.0,-7534.0,-7719.0,-7468.0,-7468.0,-7680.0,
UNIBEP,UNIBEP,2008/Q4,2009-02-27,101190.0,9820.0,4786.0,9776.0,9776.0,7593.0,
UNIBEP,UNIBEP,2009/Q4,2010-03-23,158456.0,11561.0,11973.0,10359.0,10359.0,6776.0,
UNIBEP,UNIBEP,2010/Q4,2011-03-14,186037.0,11045.0,10472.0,10425.0,10425.0,7691.0,
UNIBEP,UNIBEP,2011/Q4,2012-03-06,299983.0,19519.0,15151.0,16898.0,16898.0,10955.0,
UNIBEP,UNIBEP,2012/Q4,2013-03-21,220258.0,582.0,2662.0,2663.0,2663.0,3654.0,
UNIBEP,UNIBEP,2013/Q4,2014-03-19,228755.0,7501.0,8185.0,6277.0,6277.0,4478.0,
UNIBEP,UNIBEP,2014/Q4,2015-03-20,330859.0,12909.0,9047.0,9534.0,9534.0,7809.0,
UNIBEP,UNIBEP,2015/Q4,2016-03-15,359361.0,12117.0,4617.0,6767.0,6767.0,7131.0,
UNIBEP,UNIBEP,2016/Q4,2017-03-14,430942.0,12262.0,4008.0,12431.0,12431.0,9687.0,
UNIBEP,UNIBEP,2017/Q4,2018-03-30,558266.0,35973.0,4508.0,12312.0,12312.0,3068.0,
UNIBEP,UNIBEP,2018/Q4,2019-03-28,431837.0,5032.0,1121.0,3109.0,3109.0,637.0,
UNIBEP,UNIBEP,2019/Q4,2020-03-30,462253.0,22923.0,13660.0,9768.0,9768.0,9693.0,
UNIBEP,UNIBEP,2020/Q4,2021-04-20,507294.0,14263.0,13906.0,11181.0,11181.0,6598.0,
UNIBEP,UNIBEP,2021/Q4,2022-04-07,626006.0,37536.0,27239.0,29796.0,29796.0,21969.0,
UNIBEP,UNIBEP,2022/Q4,2023-04-27,663065.0,1486.0,-2935.0,-20067.0,-20067.0,-17672.0,
UNIBEP,UNIBEP,2023/Q4,2024-04-18,596463.0,-121562.0,-136710.0,-155675.0,-155675.0,-139020.0,
UNIBEP,UNIBEP,2024/Q4,2025-04-14,781124.0,15414.0,9519.0,3342.0,3342.0,1626.0,
UNIMOT,UNIMOT-GAZ,2012/Q4,2013-02-14,68540.0,-98.0,295.0,-41.0,-41.0,25.0,
UNIMOT,UNIMOT-GAZ,2013/Q4,2014-02-14,82143.0,-574.0,252.0,218.0,218.0,295.0,
UNIMOT,UNIMOT-GAZ,2014/Q4,2015-02-13,216440.0,-7715.0,1362.0,1471.0,1471.0,904.0,
UNIMOT,UNIMOT-GAZ,2015/Q4,2016-02-15,455553.0,9378.0,9637.0,5602.0,5602.0,4793.0,
UNIMOT,UNIMOT-GAZ,2016/Q4,2017-02-13,1005436.0,20342.0,12460.0,11320.0,11320.0,9299.0,
UNIMOT,UNIMOT-GAZ,2017/Q4,2018-03-21,805709.0,24563.0,1379.0,-873.0,-873.0,-304.0,
UNIMOT,UNIMOT-GAZ,2018/Q4,2019-03-29,997466.0,8765.0,3751.0,1806.0,1806.0,1814.0,
UNIMOT,UNIMOT-GAZ,2019/Q4,2020-03-25,1311861.0,12590.0,12448.0,13759.0,13759.0,11786.0,
UNIMOT,UNIMOT-GAZ,2020/Q4,2021-03-23,1258759.0,46546.0,42972.0,32470.0,32470.0,25876.0,
UNIMOT,UNIMOT-GAZ,2021/Q4,2022-04-04,2822475.0,34808.0,33076.0,30140.0,30140.0,25148.0,
UNIMOT,UNIMOT-GAZ,2022/Q4,2023-04-20,3659519.0,201786.0,218299.0,213296.0,213296.0,173091.0,
UNIMOT,UNIMOT-GAZ,2023/Q4,2024-04-24,3025278.0,-41900.0,411670.0,386790.0,386790.0,395351.0,
UNIMOT,UNIMOT-GAZ,2024/Q4,2025-04-16,3929743.0,125842.0,126532.0,136076.0,136076.0,104370.0,
URTESTE,URT,2020/Q4,2021-02-14,691.0,408.0,408.0,408.0,408.0,408.0,
URTESTE,URT,2021/Q4,2022-03-18,0.0,-2582.0,-2621.0,-2636.0,-2636.0,-2636.0,
URTESTE,URT,2022/Q4,2023-01-27,0.0,-1147.0,-1165.0,-1144.0,-1144.0,-1144.0,
URTESTE,URT,2023/Q4,2024-04-25,0.0,-2729.0,-1557.0,-1000.0,-1000.0,-1109.0,
URTESTE,URT,2024/Q4,2025-04-29,0.0,-2044.0,-1504.0,-1363.0,-1363.0,-1373.0,
VIGOPHOTN,VGO,2014/Q4,2015-03-16,4572.0,1097.0,1305.0,1356.0,1356.0,1349.0,
VIGOPHOTN,VGO,2015/Q4,2016-03-21,4465.0,758.0,679.0,751.0,751.0,735.0,
VIGOPHOTN,VGO,2016/Q4,2017-03-22,7670.0,3943.0,3177.0,3313.0,3313.0,3303.0,
VIGOPHOTN,VGO,2017/Q4,2018-03-26,5585.0,970.0,795.0,509.0,509.0,520.0,
VIGOPHOTN,VGO,2018/Q4,2019-03-15,9219.0,1624.0,2383.0,2437.0,2437.0,2447.0,
VIGOPHOTN,VGO,2019/Q4,2020-03-04,11072.0,2894.0,3641.0,4084.0,4084.0,4083.0,
VIGOPHOTN,VGO,2020/Q4,2021-03-05,14264.0,5399.0,6545.0,6056.0,6056.0,20513.0,
VIGOPHOTN,VGO,2021/Q4,2022-03-04,22253.0,5300.0,5755.0,5734.0,5734.0,11330.0,
VIGOPHOTN,VGO,2022/Q4,2023-04-18,20331.0,2679.0,3787.0,4734.0,4734.0,-1960.0,
VIGOPHOTN,VGO,2023/Q4,2024-04-23,21819.0,3380.0,2709.0,3613.0,3613.0,-10071.0,
VIGOPHOTN,VGO,2024/Q4,2025-04-24,24074.0,-6532.0,-2458.0,743.0,743.0,697.0,
VINDEXUS,VINDEXUS,2008/Q4,2009-04-30,4377.0,1902.0,2064.0,1940.0,1940.0,1610.0,
VINDEXUS,VINDEXUS,2009/Q4,2010-03-01,3717.0,-257.0,-406.0,-563.0,-563.0,-560.0,
VINDEXUS,VINDEXUS,2010/Q4,2011-03-01,4680.0,598.0,745.0,625.0,625.0,367.0,
VINDEXUS,VINDEXUS,2011/Q4,2012-02-29,4182.0,1425.0,1097.0,306.0,306.0,328.0,
VINDEXUS,VINDEXUS,2012/Q4,2013-03-01,9236.0,3504.0,3301.0,2339.0,2339.0,2325.0,
VINDEXUS,VINDEXUS,2013/Q4,2014-02-28,11364.0,4351.0,3704.0,3520.0,3520.0,3357.0,
VINDEXUS,VINDEXUS,2014/Q4,2015-02-27,11395.0,3064.0,3246.0,2332.0,2332.0,2067.0,
VINDEXUS,VINDEXUS,2015/Q4,2016-03-21,13598.0,6258.0,6182.0,5289.0,5289.0,5045.0,
VINDEXUS,VINDEXUS,2016/Q4,2017-04-28,19139.0,7532.0,6625.0,5417.0,5417.0,4978.0,
VINDEXUS,VINDEXUS,2017/Q4,2018-04-28,19142.0,7418.0,7402.0,5740.0,5740.0,5628.0,
VINDEXUS,VINDEXUS,2018/Q4,2019-04-30,13446.0,7426.0,7419.0,6031.0,6031.0,5708.0,
VINDEXUS,VINDEXUS,2019/Q4,2020-04-20,10328.0,2401.0,2396.0,672.0,672.0,187.0,
VINDEXUS,VINDEXUS,2020/Q4,2021-04-30,15553.0,6153.0,6189.0,3881.0,3881.0,983.0,
VINDEXUS,VINDEXUS,2021/Q4,2022-04-30,52041.0,37934.0,37968.0,36411.0,36411.0,12963.0,
VINDEXUS,VINDEXUS,2022/Q4,2023-04-29,34239.0,17482.0,17469.0,14084.0,14084.0,14382.0,
VINDEXUS,VINDEXUS,2023/Q4,2024-04-27,19249.0,-136.0,-579.0,-2398.0,-2398.0,-1661.0,
VINDEXUS,VINDEXUS,2024/Q4,2025-04-30,41364.0,22223.0,21451.0,18272.0,18272.0,11195.0,
VOTUM,VOTUM,2010/Q4,2011-02-24,13674.0,2264.0,2223.0,2175.0,2175.0,1711.0,
VOTUM,VOTUM,2011/Q4,2012-02-29,12871.0,1620.0,1526.0,1403.0,1403.0,1004.0,
VOTUM,VOTUM,2012/Q4,2013-03-01,13686.0,1525.0,1238.0,1737.0,1737.0,1797.0,
VOTUM,VOTUM,2013/Q4,2014-03-03,16406.0,2167.0,2142.0,2041.0,2041.0,1568.0,
VOTUM,VOTUM,2014/Q4,2015-03-02,25059.0,7215.0,6265.0,6147.0,6147.0,4773.0,
VOTUM,VOTUM,2015/Q4,2016-02-29,25680.0,5546.0,4773.0,4636.0,4636.0,3580.0,
VOTUM,VOTUM,2016/Q4,2017-02-28,27467.0,5171.0,4536.0,4474.0,4474.0,3448.0,
VOTUM,VOTUM,2017/Q4,2018-02-28,25972.0,1302.0,355.0,124.0,124.0,-281.0,
